user,date,rating,content
LazySod,"Dec 30, 2006",6/10,"Organized crime, organized crime fighting. Corrupt policemen and undercover agents. They seem to be connected at the hip and this film plays with that from the start to the very last minute of it, telling the tale of the actions of a FBI/police combination fighting to bring a hotshot criminal down. Apparently it is a remake of the Japanese film Mou gaan dou (2002). I have not seen that original but will be on the lookout for it now.The Departed is intense. A tad slow in the beginning and maybe a little too fast in the ending, but I guess keeping a very good balance in a 150 minute film can be a very daunting task. The most of it is rather interesting and builds a tension that runs somewhere until the last 15 minutes of the film - but - that is where it all fails. For me the last 15 minutes of film feel glued to the rest but not really connected to that rest and that more or less breaks the film in half, destroying its quality.All in all. A lot of good looking imagery, good sound track, nice story - until just before the end of it. Cut of 15 minutes and you've got a thrilling good film.6 out of 10 dirty cops"
yeung_o_o,"Feb 28, 2007",6/10,"I am a person from Hong Kong. I have seen a lot of comments. The Departed is not a bad movie. If i need to choose, i think Infernal affairs is better. Because Infernal affairs can handle the frame better. IA can evoke your emotions.Some scene is much more better.Some dialogs are very classical in Infernal affairs too.The movie is very significant and profundity.Finally,i want to clarify some facts. Oscars said that Infernal affairs is a Japanese movie. It is a very serious mistake!! Infernal affairs is a Hong Kong movie. Not Japanese or Korean, Or even not a Chinese movie. Although Hong Kog is a place in China,but the language or the laws is different. I hope you not to misunderstand. :D"
Camera-Obscura,"Nov 18, 2006",N/A,"With this remake of the Hong Kong actioner ""Internal Affairs"", Scorsese makes his mark again with a gripping crime saga in the vein of GOODFELLAS (1990) and CASINO (1995). This time he ventures into what must be somewhat less familiar territory for the director, the Irish milieu in South Boston, but screenwriter William Monahan is a Boston native and seems to know his targets inside out.The cast is to die for, with a line-up of almost exclusively A-list actors. First there is Jack Nicholson as Jeff Costello (a reference to Alain Delon's character in Jean-Pierre Melville's 1967 classic LE SAMOURAI), a psychotic Irish crime boss. Jack Nicholson simply doesn't give bad performances, but here his performance borders on caricature, but somehow he manages to check it in such away, it remains acceptable. Perhaps Scorsese should have toned him down a little, but who can control Jack Nicholson? Who wants to? Perhaps over the top, but hugely entertaining. Perhaps he is the only actor who can get away with this. The rest of the cast is simply outstanding with Leonardo DiCaprio in a very impressive role as Billy Costigan, an undercover cop infiltrating Jeff Costello's gang. Matt Damon as sergeant Sullivan is somewhat more one-note but it seems to fit his role just right. Perhaps he intended it this way. Mark Wahlberg is very amusing as the most twisted, hostile and foul-mouthed cop in recent screen history.On a credibility level, the film put me to the test a couple of times. Why is Jeff Costello, who runs multi-million dollar drug transports, still collecting protection money in person from Pakistani shop owners? The sub-plot with the delivery of microprocessors to the Chinese for the fabrication of advanced weaponry was truly laughable, especially the encounter between Nicholson and his cronies and a Chinese gang in leather jackets. It looked like a scene from a grade-Z '80s action flick. At times the setting in the film plays more like the '70s, despite the very 2006 cell phones, that play such a crucial role in the film, they almost grow into a character of their own. This must be the film with the most close-ups of cell-phones so far.In South Boston all little Irish boys seem to grow up as cops or criminals. I am not sure whether this film should be seen as a realistic depiction of the Boston crime world. In the core, it probably is, but it's more a like a mixture of '70s values, clothes and family ties, with some modern elements thrown in the mix. Irish blokes standing in front of a restaurant with their caps and all, I don't know. Somehow, it seems more like a throwback to another age. Or perhaps in some places, like South Boston, things never change. But probably that's the whole point. Scorsese always presents us an over-inflated dreamworld, where in the end every person runs wildly amok. With Scorsese, bad guys are not just bad guys. They are out-of-control monsters, whether it is Jeff Costello in this film or Joe Pesci in GOODFELLAS or CASINO, they all have an almost comic book flair, which doesn't make 'em any less interesting. On the contrary, after all, this IS the movies. The truth is no excuse. Often, the imagination is far more interesting.I still have to chew a little on this, but this film is quite an overwhelming experience. One of those films, that was already a classic before it came out. Besides some of the aforementioned reservations, these still were a dynamite 149 minutes.Camera Obscura --- 8/10"
MorganMan1,"Oct 9, 2006",10/10,"Another remake, but a good one. The ""Departed"" is a remake of the Asian produced movie ""Infernal Affairs"".I enjoyed watching this movie and never regretted going to see it for one second. It was enjoyable and very well done. Sure you could find faults and ""untied ends"" left loose and never explained but over all it was one of the very best ""gangster"" type movies I have ever seen! Jack Nicholson had his part down almost perfect and Mark Walberg was great as an edgy, cranky cop on the good. But this movie did one thing very few movies can ever claim; it showcased and proved the actor of the decade, Leonardo DiCaprio. Yes, I would not have ever thought I would make this claim but He has earned it.If you like realistic violence, hard-hitting drama and edge of your seat suspense then this movie is for you. If you like great acting, top notch direction and some of the best story telling in cinema; please see this one. It is the best movie I have seen this year and I have seen a lot of movies. As a rule, I do not like remakes but this one is Superb!"
zetes,"Oct 9, 2006",8/10,"Scorsese's long-awaited remake of the 2002 Hong Kong film Infernal Affairs. Infernal Affairs was a good film, but it always seemed to me like a gimmick, and more like a skeleton of a film than a real film. Scorsese predictably fleshes it out so it doesn't seem as much like just a good concept. The actors add a lot to it, too (though the Hong Kong actors, including Andy Lau and Tony Leung, were very good, as well). I don't think it stands anywhere near Scorsese's best work myself. It doesn't carry near the weight of Goodfellas, for instance. It starts to get a little silly near the end, and the director makes a few really bad choices  especially including that awful image in the final shot. That's just plain embarrassing film-making. And that's not to mention the awful choice the filmmakers made to change a certain part of the ending of Infernal Affairs - the original is definitely stronger in that respect. Of the actors, my favorite was Mark Wahlberg. Matt Damon comes in second, and DiCaprio third. Nicholson has a lot of fun as the gangster. The best comparison with previous Jack performances is actually the Joker from Burton's first Batman movie. Alec Baldwin has probably the most memorable moment, where he expresses his love for the Patriot Act. Well worth seeing, but definitely not best-of-the-year material. I would rank it quite below Scorsese's previous two films from this decade, The Aviator and Gangs of New York."
RM851222,"Apr 14, 2008",10/10,"Greetings from Lithuania.I just couldn't stay away and don't write a comment on this true masterpiece. Yes you hear it right - A MASTERPIECE!Saw it on a big screen, and I was totally blown away.I can't remember the last time I was so blown away by a movie.Magnificent work from all cast!I also think this is one of the best casts ever put together.The editing of the film is top notch. The script by William Monahan is complex, and rich in characters.Stunning work from director Martin Scorsese. I love Martin Scorsese and in my own opinion, this is his best film.The Departed is without doubt the best picture of the year and never fails to entertain. The Departed really does give you all you want and then some.A must see!"
remover12,"Oct 3, 2006",9/10,"An exciting, complicated plot that keeps you glued to your seat. Wonderful acting, especially Leonardo, Mark Wahlberg and Jack. Loved his mysterious girlfriend, Gwen, aka Kristen Dalton. Although, not a big part, but many stars played smaller roles and were outstanding. Scorcese should win the big one at last. Jack is not only an evil psychopath, but has a prankster, little boy quality as well. Leo shows every emotion there is, Alex Baldwin is hilarious as is Mark Wahlberg. A lot of violence, but aren't all Scorcese movies fairly violent? He knows the mob and how to show their personalities. A big film! Jack is a legend. He brings so much to everything he has ever done, and this film is no exception."
crossluke21,"May 6, 2023",6/10,"I hate to use the word overrated, but that is a pretty good word for this movie. This is Scorsese on autopilot working with potboiler material, but for some reason filmgoers and the film establishment decided to heap this movie with tons of accolades that Scorsese's other, lesser known work is much more worthy of. It feels like a slightly elevated version of dozens of other crime and cop action movies. There are great actors and great performances in this movie, but the plot did not keep me engaged enough to follow its many twists and turns. The ending is so over the top and ridiculous that it borders on parody."
WriterDave,"Oct 9, 2006",10/10,"Martin Scorsese has reached a point in his career where he has free reign to do whatever he wishes as a director. It's hallowed ground for an auteur, and as such, every actor worth his salt would kill to work for him knowing full well that whatever Scorsese chooses to do will be an uncompromising work of art. With ""The Departed"" he has quite possibly one of the greatest casts ever assembled. The deliciously convoluted plot based on the recent Asian flick ""Infernal Affairs"" showcases Jack Nicholson as an Irish mob boss; Leonardo DiCaprio as an undercover cop infiltrating the crime ring; Matt Damon as the crime ring's inside man with the police unit assigned to bring them down; Alec Baldwin, Martin Sheen, and Mark Wahlberg as the cops working above Damon and DiCaprio; and a breakthrough role for Vera Farmiga as a police psychiatrist in a love triangle with Damon and DiCaprio. This brief but confusing rundown is merely the tip of the iceberg and reveals nothing of the plot twists and tension riddling every aspect of the film like bullet holes from a machine gun massacre.By now, Scorsese is to crime dramas what Hitchcock was to psychological thrillers. Comparatively, he's at the same point in his long career Hitchcock was when he gave us ""Rear Window,"" ""Psycho,"" and ""Vertigo."" Scorsese could've directed this blindfolded and it would've still been first rate. What's so thrilling about Scorsese as a filmmaker is that he's always directing full throttle with his eyes wide open. ""The Departed"" is so ridiculously good it left me with chills afterward. After a brief departure to big budget Oscar pushes with ""Gangs of New York"" and ""The Aviator,"" Scorsese returns to the familiar ground of his most revered projects like ""Taxi Driver,"" ""Raging Bull,"" Goodfellas,"" and ""Casino."" All his hallmarks are here: fantastic use of music, brilliantly choreographed bouts of violence, heart-pounding editing, deep and meaningful camera shots and movement, religious iconography, an epic and detailed sense of place (in this case, Boston), and highly quotable dialogue that is dramatic and funny and full of pathos in all the right places.With its rising tension and cat-and-mouse theatrics, ""The Departed"" is easily the most viscerally thrilling studio film to come down the pike in many moons. Scorsese doesn't just treat us to his usual bag of tricks, he re-imagines them, and in exorcising perfectly balanced performances from an amazingly talented cast that in the hands of lesser director may have gone over-the-top, he delivers a modern day tragedy on par with greatest works of Shakespeare. For Scorsese, the big screen is his canvas, the camera his paint brush, and the blood splattered across the screen his awe-inspiring brush strokes. He's a veteran, he's a master, and ""The Departed"" is his Renaissance."
JoshtheGiant,"Oct 11, 2006",10/10,"I was never one of those people who thought that Martin Scorsese had lost his touch. I just thought that as he had grown older his interests had changed, and that was completely fine. No because I believe this would not say that The Departed is Scorsese's comeback. The Departed is his best film since Goodfellas, and is a complete masterpiece. The performances are top notch. If Dicaprio isn't at least nominated I will be extremely mad. Wahlberg and Nicholson are also both stand outs, and I hope both get nominations. Damon and Farmiga are both also amazing. The rest of the cast are very good, but don't stand out in the amazing cast. The script is also great. The dialogue is brilliant and they manage to give each and every character enough development to work well. I also hope Shore is nominated for his brilliant score. Those Irish strings and bagpipes pipe at exactly the right time. The Departed is Scorsese's best in years, and truthfully one of his best ever."
kornfreak666_1,"Oct 1, 2006",10/10,"Any fan of Scorcese's work will love this picture. I was a little worried that the cast would not hold up to Marty's genius, but the performances were great. I was most worried about Alec Baldwin and and Mark Wahlberg's performances, but after I saw the film I thought they gave some of the most memorable performance's in the film. The story starts off a bit slow and jumps from story to story a bit to often, but once the premise is established the movie is excellent. The plot can be confusing if you don't pay close attention, but if you're an avid Scorcese fan or just someone who appreciates great cinema, then this is a great movie to watch. This is the best movie I have seen in years. The writing was great, the director is a legend, the cast was incredible, and I think this may be my new favorite Scorcese picture."
iohefy-2,"Feb 13, 2007",8/10,"I waited to see The Departed with antisapation and having just seen it my wait was not in vain.The acting in the movie was the tops, including Leonardo De Caprio, Matt Damon, and of course Jack Nicholson who is great in anything he appears in. Even the bit parts by Martin Sheen and Alec Baldwin were outstanding. The problem I had with the movie was how similar DiCaprio and Damon looked in this movie, I got sort of confused as to who was who. This is a different kind of cop story and I am sure you will enjoy watching the artistry of this unit of actors in this fine movie. It is the best two hours I have spent in a long time, so go see this outstanding movie and you will certainly enjoy it as much as I did. This is Oscar material for sure."
Lady-Janey,"Oct 10, 2006",10/10,"The Departed is the best movie I have seen in years. It's gripping, shocking and hilarious all in one movie. Like the best roller-coaster ride, one second you're laughing, the next you're 'Oh my God!' as something really shocking happens.Yes this movie is a remake of the classic Hong Kong 'Infernal Affairs.' I loved the original but somehow the movie seems to sit even better among the Boston Irish.The performances in this movie are all standout, the leads DiCaprio, Damon and Nicholson as well as the support Wahlberg, Baldwin, Sheen and Farmiga. It is their work which makes the Departed special and absolutely gripping. From the hilarious one liners thrown by Wahlberg's Dignam and Baldwin's Ellerby to the intense fear and vulnerability shown by DiCaprio's Costigan as he tries to survive in the world of Nicholson's colourful and terrifying Costello.Surely this movies deserves some acting nods at the Oscars? I would certainly recommend 'The Departed.' You do need to be prepared for Goodfellas type violence and language but if you can live with this then The Departed will be one of the best movies you have seen in a long time.10/10"
Heiniken,"Oct 23, 2006",9/10,"The answer is yes. This is a very good movie. Scorsese is back to his former form. Not that the Aviator and gangs of new york were bad movies, they're actually quit good movies, but not Scorsese good. The Departed is Scorsese good though.The story takes place in Boston which is a new field for Marty. It's actually quite refreshing. But when it all comes down the city doesn't really matter.In terms of acting there isn't much to say. Everybody does their job, and well. EVEN Mark Wahlberg and Matt Damon. Dicaprio has really become a talented actor. But Matt is probably the actor that surprised me the most in this movie. I'm not a big fan of his, but he really does a good job here. I expected nothing less from the legend Jack Nicholsen which is one of my favorite actors. And Alec Baldwin probably shows his best performance so far. All in all a GREAT cast.A great movie, Probably better than infernal affairs, but it is Scorsese after all. 9/10"
Morejambo54,"Jan 3, 2021",8/10,"What I mean by that is that it can get a bit confusing, not the plot but the dialogue. So many of the words and phrases in the movie I assume most average people won't have heard and the movie dose t care to explain what they mean, this leaves some of the conversations to be bland and boring. The first half of the movie is really there to build tension, which it does very well and it doesn't disappoint as the end of the movie is insanity, so much happens and your mind explodes with everything that just occurred. The acting didn't stand out to me, even with a extremely famous cast, it wasn't bad though. The tension is really what makes this movie good, you just want to know what's going to happen but it's delayed further and further making you keep watching. Very nice 8/10"
Michael_Elliott,"Feb 29, 2008",N/A,"Departed, The (2006)**** (out of 4)I went and saw Martin Scorsese's latest film today and afterwards one thing jumped into my mind and that was the word masterpiece. From the time I first got on the internet I've always told people they shouldn't label a film a masterpiece for at least 10-15 years so you could see how a film would sink into you. However, I guess I'm going to have to break my own rule because I thought this film was absolutely flawless and it's certainly the greatest thing I've seen in a very long time. I had a top ten of this decade but this here jumps right at #1. I was a major fan of Scorsese's previous two films but this one here is vintage Scorsese. I really feel sorry for those who have to pick Oscar winners because this film is full of possible nominees.DiCaprio once again turns in a super performance and Matt Damon gives the best performance I've ever seen from him. Jack Nicholson is someone you can always expect greatness from and he delivers here again but it was great seeing a great performance from him outside of a romantic comedy. As with Scorsese, this legendary teaming has Nicholson doing vintage work. I'm sure Nicholson will get a Supporting Actor nod but you could also throw in Damon, Mark Wahlberg, Adam Baldwin and even Martin Sheen. In most Hollywood films the movie would spend too much time with Damon and DiCaprio but I thought it was a brilliant move to make this thing more of an epic and give all sorts of character detail to the supporting players. Sheen really shines the most and I'd probably give him a nod before Nicholson.I haven't seen the film this is based on so I'm not sure how much is the same or how much is different but I felt Scorsese grabbed you from the very start with Nicholson's narration cut to a beautiful camera shot and then, of course, The Stone's Gimme Shelter. Seeing the rise of Damon's character through the division was something else that really worked and I personally feel the film could have told more of his story at the start. When the two eventually get undercover I thought Scorsese showed his master's touch again. Most Hollywood films would have just set up several bang-bang scenes but this one here carried the suspense throughout. Little by little plot developments would occur and little by little Scorsese would build the suspense. I was a little worried about the 150-minute running time but the way everything was moving this here could have been doubled in length and still worked just as good.No spoilers here but I thought the ending was brilliantly played out. I can't remember the last time I watched a movie and thought it was over only to be hit upside the head with a complete and utter shock where I was asking myself if something really happened."
elliottthomasc,"Jun 12, 2019",10/10,"After watching this film, I can't ignore how this film compares with the rest of Scorsese's films. In my opinion, from what I've seen, this is Scorsese's best effort. The only films of his I've seen are this one, Goodfellas, Taxi Driver, and The Wolf of Wall Street; and in my opinion, this one tops all of those.Amazing acting by one of the greatest casts of all time, and all of the supporting characters such as Martin Sheen who plays an amazing role. Many beautiful shots and great camera work by the god Scorsese. Great script with almost no flaws at all. One of the most perfect scripts I've ever witnessed. Many meanings and ideologies throughout this film using only camera movement and actors body language.This movie is a mental rollercoaster that will make you feel many things all at once.Amazing film, 100% recommended to anyone who loves gore and crime films."
sandeep-challa,"Oct 9, 2006",10/10,"Was desperate to see ""The Departed"" because it was the first time I was catching up on a Scorsese movie in US on release date. (I am from India). Making a 2 1/2 hr gangster flick is a very tough task. But there are so many twists and turns that are there in this flick that 2 1/2 hrs just passed by without my knowledge.Initially i took some time to get into the movie. But once you are there, you will get so involved with the characters that you actually feel whats going on with them. Screeplay was very tight and gripping. To actually make a movie about two guys who don't meet until the end, is quite an achievement. And the last half an hour was amazing. I saw quite a few reviews which said that the climax as not up to the mark. I totally disagree with them. The scene when DiCaprio is shot, the whole theater was shocked and I could hear the sounds like ""Oh!! My God""...Man it was amazing .... I was like ""What the heck was that"" ....One final word ""Marty! You rock, You simple do!!""Planning to catch it one more time this weekend ....."
tiagoalves6926,"Nov 22, 2006",10/10,"I saw this movie yesterday, and think this movie is the best movie of the year in my opinion, Scorsese's will go to win the Oscar of better director and Leonardo DiCaprio will go win Best Actor in a Leading Role MAT makes one great Role and Alec Baldwin, Jack Nicholson too. this movie is better the Japanese movie. he acting of all the leads were legendary and they all looked very comfortable in their roles. Anyone out there who previously disregarded Leo DiCaprio as an actor will be totally converted as he delivered an astounding performance and showed a gritty side to his character. In fact, he was so good that Mr Nicholson didn't act him off the screen when they shared screen time together. Accolade also has to be heaped on Damon also as he came into his own as the sneaky but smooth rouge cop. Add Sheen, Whalberg, Baldwin and Winstone to the mix and you have the best cast assembled for a motion picture this year.the directed are great the casting was great.the writing are great . the sound track are great too.i wait this movie win many Oscars and golden globes! I love this movie!!"
RobTheWatcher,"Feb 11, 2021",10/10,This is a masterpiece through and through. The story has multiple sub plots going on that all become interconnected and give you multiple angles and perspectives of what's happening. It's just a bad ass movie with some of the best actors ever at their absolute best
raunaq-35764,"Jun 10, 2019",10/10,"One of the best movies I have watched.
Storyline, acting, direction everything was world class."
dsocwell,"Oct 7, 2006",6/10,"I went to The Departed last night on the strength of some of the reviews I'd read. And while it was a fairly good movie, it is not great. In my opinion, Scorsese has taken an interesting story and a very good cast and created a somewhat-better-than-mediocre picture. The photography is very good, the shots well done for the most part, but he has made some odd choices. The most puzzling is the Chinese/microchip issue. This could have and, in my opinion, should have been omitted. It doesn't move the plot, it doesn't add depth or breadth to the story and it doesn't help to develop any of the characters.Some of the acting was uneven as well. I love some of Matt Damon's work, but I never felt an emotional connection with this character. I had the sense that I was watching him act. Even his accent isn't consistent, changing from the Boston Southie he displayed in Good Will Hunting to Midwestern.Jack Nicholson is Jack Nicholson, and that's the problem with his portrayal. Unconvincing.There are other issues I have with this movie, but on the positive side, Mark Wahlberg and Alce Baldwin are both quite enjoyable to watch. And by far the best performance, without question, is given by Leonardo DiCaprio. This young man can act! He has a way of becoming the character and his performance here is worth the price of admission.So, my suggestion is to go and see this movie, but don't set your expectations at the level suggested by some of the almost hysterically glowing reviews. If you do, you will be disappointed."
dr_foreman,"Nov 3, 2006",6/10,"I guess film critics and movie buffs are going to give four stars to any old Scorcese-directed gangster movie, huh? Even ones that don't deserve four stars, like ""The Departed.""I must admit that it's not a bad film, by any means. The performances are mostly solid, the Boston setting is unique and interesting, and there are some genuinely suspenseful scenes. But, on the other hand, there are also plenty of scenes that feel either completely unbelievable, or totally flat, or a noxious combination of both.The plot, which gets needlessly convoluted at times, involves a mob ""mole"" in the police department and his counterpart, a police ""rat"" in the mafia. Apparently, it's based on a Chinese film called ""Internal Affairs,"" but I've never seen that movie so I can't make any valid comparisons.Personally, I couldn't stop thinking about ""Donnie Brasco,"" the similar Johnny Depp/Al Pacino movie about a rat in the mafia. That film contained genuine emotion, complex character relationships, realism... all qualities that are pretty much absent from ""The Departed,"" which feels like an unrealistic Hollywood production all the way. The only apparent advantage that ""The Departed"" boasts is that it has a trendier director than ""Donnie Brasco."" But I think Scorcese pretty much drops the ball in this case and doesn't deserve to be automatically credited as a genius - just how cutesy and self-indulgent is the last shot of ""The Departed,"" anyway?Some people complain about Jack Nicholson's performance, but it didn't really bother me. His scenery-chewing is a nice change of pace from watching DiCaprio and Damon act all earnest and depressed all the time. (Incidentally, I also thought Mark Wahlberg's foul-mouthed cop was very funny and entertaining.) The real weak link in the acting chain is Vera Farminga as the love interest. She's supposedly a psychiatrist, but she gets so emotional and confrontational with her patients that she completely fails to come across as a professional. She's also a bit insipid and doesn't really have chemistry with DiCaprio or Damon.My other major gripe with the film is that the editing is often choppy and strange. Scorcese doesn't linger long enough in most of the scenes - he simply dives into the middle of the action, and jumps out again as quickly as possible. This MTV-style editing doesn't really enable me to get immersed in a movie. And some of his choppy little scenes are downright bizarre and don't seem to fit in the movie (like the weird one where Nicholson goes to the opera.)I suppose that modern films are so bad that critics freak out when a remotely competent movie like ""The Departed"" shows up in theaters. It's a welcome relief from movies about CGI animals and superheroes, sure. But is it really a masterpiece? A top 100 movie on IMDb? Hardly."
tobysen,"Jun 30, 2023",N/A,"The plot of this movie has too many plot holes. In the beginning, Leonardo's character Billy has just graduated from the police academy and only spent six months in prison, yet he manages to convince the gang leader Frank Costello (Jack Nicholson) that he's not a cop, and it is unbelievable that Frank easily believes him. Then, in every mission, Billy becomes a key figure. It is more reasonable in the original that Chan Wing-yan (corresponds to Billy) had been taken away while still in the police academy and been undercover for ten years, with Hon Sam (corresponds to Frank) been undercover for three years.And, It's unbelievable that despite Frank suspecting a mole several times, he never doubts Billy, who came from the police academy, had the most apparent suspicion. However , every time he can shake off suspicions.At the end of the movie, there is a chaotic shootout, and Dignam (Mark Wahlberg) emerges as the ultimate winner. It's impossible to discern what Scorsese intended to convey here. In the original version, besides telling an undercover story, it also conveyed the idea of giving bad people a chance to reform themselves. However, just when you are expecting the movie to convey its final message, it abruptly ends with this inexplicable shootout and the main characters are dead."
robcartwright-26034,"Jul 12, 2020",10/10,"This is an excellent movie. A well written plot which is acted out by a number of superb actors. Keeps you engaged right through to the end.
The introduction is a little confusing, but keep with it."
daveysnoek,"Nov 22, 2006",10/10,"Scorsese spend a lot of years lingering on different projects. Gangs of new York was okay, The aviator was quite good but every fan of Marty was secretly hoping for a new crime flick from the master. And this is the one! The Departed is brilliant. Absolutely stunning. Like Goodfellas, it's one of those rare movies where everything just..works. The acting is amazing. I was never a big fan of Leo DiCaprio but the performance he gives in this changed that. His character is very well developed and you feel for him right away. Matt Damon gives a surprising turn as a underhanded moll infiltrating the police. And of course there is Jack Nicholson in a blistering performance. Jack radiates menace, madness and charisma as Irish mob boss Frank Costello. A true legend at work. And he hasn't lost his touch. There is a reason for his 12 academy award nominations. And for this he will undoubtedly get his thirteenth.In the supporting roles Mark Wahlberg, Martin Sheen and Alec Baldwin deliver the goods. Wahlberg is a scene stealer with some of the best lines and he has fabulous chemistry with both Sheen and Baldwin. Ray Winstone also shines as Costello's right hand man, Mr French. His part in this movie is overlooked in many reviews. But it is a golden one.The crew knocked this out of the park once again. The camera-work looks effortlessly smooth and Thelma Schoonmaker's editing is impeccable. To top it off there is a very strong soundtrack with the indestructible Scorsese-favorite Gimme Shelter.The Departed is Scorsese rising back to the up. even though he was never really away."
brianejolley-54448,"Jun 8, 2019",10/10,I highly recommend this movie. It is very good. It will keep your interest. I really love this movie.
rkcrawf-2,"Nov 14, 2006",10/10,"and I love mob movies. I loved this movie. When I think of mob movies, I think of the Godfather(s), Scarface, and Goodfellas, in that order. It's not the Godfather, but it is definitely a classic. The story is better than Goodfellas (yes, I know that was based on a real story, but this one seems more realistic). The violence and dialog are so much more satisfying than Scarface. You feel like the violence makes sense, and isn't there just to decorate the movie. And the characters are nearly as compelling as the Godfather. The acting (and writing) is so good, that I will be disappointed if there are not multiple Oscar wins for the cast and story. I could easily see ones for Nicholson and DiCaprio (and I normally don't like Leo).I'm not sure what the running time was, but if anything I felt the film was too short. It was paced well, and tidied things up nicely, but I felt like I wanted to spend yet more time with the characters to understand them. Imagine if you only got one movie to know who Vito Corleone was...And of course, the directing was A++. Scorcese is quickly becoming one of my favorite directors. W/o giving things away, some of the duality, and contrasts are brilliant. One guy has one phone which he switches the sim cards. Another has two phones, which he carries around openly.I can't wait to see this movie again!"
jspr-97023,"Nov 15, 2020",10/10,"The new classic crime thriller by the great Martin Scorsese who delights us with his impeccable gangster cinema, and with his masterful direction, which surprises us again with this great masterpiece headed by a very luxurious cast that are totally important with a Leonardo DiCaprio who is great, a young Mark Wahlberg who is literally perfect and one of the best villains in history Jack Nicholson who is absolutely outstanding, all this makes The Departed my favorite movie."
laertdg,"Jun 4, 2019",9/10,The character of Frank Costello played by Nicholson is one to be remembered. Combine this with Di Caprio's troubled character that is sympathized by the audience. And a good acting by Matt Damon.
chtong,"Jul 13, 2009",7/10,"It's a good remake of a better film to my eyes Scorsese shot the same movies with exact scenes, adding lot of others which don't serve his movies... Infernal affairs from Wai-keung Lau & Alan Mak is better & shorter to me. Lots of scenes and details looks to me really strange, now i've seen the original movie and i just understand that Scorsese just shot a copy, this way, these strange details and strange scenes have a sense to me now... cause they are part of the original and still don't have no sense in Scorsese version. This movie looks good but now i have seen the brilliant original it has no taste anymorehttp://www.imdb.com/title/tt0338564/"
goat-04054,"Aug 3, 2020",10/10,"This is one of Martin Scorsese's best movies, maybe his best. The movie is shot and directed in a very good way I haven't really seen before. The characters are played amazingly. Leonardo DiCaprio, Matt Damon, Jack Nicholson and all the other A-list actors were a lot of fun to watch on screen. But Mark Walhburg takes the cake for me. To leave it as vague as possible, I love how he ends up. The twists and turns of this movie are amazing and the ending is just ""mind-blowing""."
gcarreon,"Oct 15, 2006",6/10,"First, I like to comment on the brilliant performance by Leonardo DiCarpio and Jack Nicholson. I'm not a film critic, but DiCarpio and Nicholson had the best lines and the best scenes in the whole movie. The scene in the restaurant where Leonardo pleads his case that he is not the ""rat"", while Jack Nicholson sniffs his wine glass, eats a bug, and pulls a gun out on DiCarpio was entertaining, gripping, and climatic. Mark Wahlberg also put in a great performance with the limited facetime he received in the movie.The movie had twisting plots that at times confused me, especially at the beginning where I actually didn't know if DiCarpio was undercover or not. The scenes that he busted up the two guys in the store and him selling cocaine with his cousin probably was the reason why I was confused for so long. I know that some movies are not suppose to be spoonfeed to the audience and sometimes it takes mentally looking back at scenes to figure details out. This I don't mind at all, it's rather interesting.Overall it was a good movie, I don't give it the credit that many give it because the past week I was hearing it was Scorsese's best film, but it was lacking what films like Goodfellas, Mean Streets, Taxi Driver, and Raging Bull had. What I'm saying is that the movies I mention above had the street elements involved which in turn described how the characters grew up and acted like they were. This movie didn't have that, it had the accents, but I feel it lacked the quality neighborhood addage that many of Scorsese's films have.I do recommend this movie, it has some of the best current actors at or near their peaks. You may want to keep the children and wife away though."
LMRusso-1,"Jun 11, 2007",N/A,"THIS won for best picture?? Scorsese is a great director -and I'm glad he finally has a ""Best Director"" Oscar on his mantle- but IMHO this is not a worthy movie by any means.For those who haven't seen ""The Departed"", here it is in a nutshell...""I've got huge balls"". ""Are you a rat??!!"". ""Whaddaya having ya period?"". ""I think he's a rat"". ""Blow me"". ""Look, cocaine"". ""I'm not a rat!"". ""Bang, bang"". ""Look, tits"". ""Fuck you"". ""Fuck you, too"". ""You know what we do with rats, don't ya?"". ""Wanna sniff my ass?"". ""Fucking faggot"". ""Cunt"". ""I knew he was a rat"". ""Bang, bang ....... bang"".Say all this with a Hollywood-style Boston accent and you've just saved yourself two and a half hours."
rafarahaman,"Oct 19, 2020",8/10,"It was a fun flim to watch.But I never got that much serious while whatching it.
It was kind of a Comedy flim for me"
Maryam-Jabr,"Jul 20, 2020",10/10,"No words can describe how great is this movie.
I didn't get bored for even a second the entire 2 and a half hours and I didn't mind more.
The ending was not expected at all, but it was perfect.
Everything was perfect, the acting was spectacular and the directing was on spot.
Perfect moving i felt everything I totally recommend watching."
