user,date,rating,content
georgistamateev,"Oct 22, 2023",10/10,"When the guy that made ""Star Wars"" and the guy that made ""Jaws"", said thet they are making a movie, everyone thought it was too good to be true, but here we are with the best action adventure movie of all time.Let's start with the elphant in the room - Steven Spielberg. Every shot of the movie is goregous and he does a terrific job with the movie. Now let's talk abot George Lucas. Legends sat that in the opening weekend of ""Star Wars"", Lucas and Spielberg went on a hoilday together and on the beach, George asked Steven, about the movies he plans to make and he said that he wanted to make a James Bind film, but George said that he had something better in mind. That's when he said his brilliant idea for the archeologist ""Indiana Smith"" (they later changed the name, because Spielberg didn't like it). You can say whatever you want about him as a director, but he makes a hell of a good stories, not scripts, stories.Harrison Ford is brilliant and he is the perfect fit for Indiana Jones. At first, lucas didn't want him, because he was already in most of his movies, but no matter that, they decited (i don't know to spell it) to pick him, which was a great choice. Karen Allen is also really good in her role, as well as Paul Freeman and the other actors.And it would not be a full review, if i don't talk about John Williams and his score for the movie. It's simply on of the best scores ever.However, there is one thing that i didn't like about this movie, but it's not a flaw, just a little nitpick. In the end, when they are opening the Ark, the whole time, Indy is tied and he does nothing, but still a really beautiful sequence. I am not going to give it lower score, just because of that, but i wanted to say it.Simply this is one of the movies ever made. The action, the score, the direction, everything is great and that's why this is my favourite movie of all time."
august_sanders,"Mar 16, 2025",7/10,"The Raiders of the Lost Arc is interesting enough to get my attention. Their main reason I watched this movie is because my economics teacher was so into Indiana jones that he has every poster around the room in his class. Since I value his opinion I decided to give it a go and it was pretty good. The action was definitely the best part and the story was complete with, much my excitement, had so character development though minimal. As Indy worked through his fight with the nazis he grew as a person and became less self centered by risking his life for the girl that I can't remember the name of. It was a good showing of what makes a good action movie aside from action."
lagudafuad,"Nov 9, 2012",7/10,"Indiana Jones and the Raiders of the Lost Ark is the first of the Indiana Jones franchise that spawn out 3 sequels, a TV series and numerous video games. It is a classic and stood above many in the box office raking in over $380 million dollars. It also won 4 Academy Awards for Best Visual Effects, Best Sound, Best Film Editing and Best Art Direction.The movie pulls surprises after surprises, like what happened when the Ark was opened, that scene alone is not something you will expect as it starts from the time it was opened till when it was shut, you will be stunned.It packages in its 115 minutes run, a bolder chase, arrow flying here and there, submarine, car chase, gun fights, drama, comedy, adventure, Nazis, Gestapo, Arabian men and Spiritual power in high places, all this for your fun and view, in a movie that is shot in numerous locations.There was a scene where Indy is trapped in the well of souls with over 7,000 snakes, now that is a sight you really want to see. The car chase reminded me of the Mad Max movie Road Warrior it was intense, fun and dangerous.The movie plot has our favorite hero, trying to get a solid-gold idol somewhere in the Peruvian jungle in 1936. He gets it then loses the artifact to his rival and the movie antagonist who is French archaeologist named Belloq (Paul Freeman).Indy is recruited by the Army Intelligence to stop the Nazi's who seem to be after the Ark of Covenant so as to gain power to topple the world.So Indy saddles up and goes to Nepal to meet with his Mentor Ravenwood only to discover that he had died, so he is left to ride along Marion (Karen Allen) his daughter to Cairo where they meet Indy's sidekick Sallah (John Rhys-Davies) as they team up to stop the Nazis.The movie is one joy ride from place to place the movie had quite an interesting bunch of characters that will keep you both thrilled and entertained, one character that catches my fancy was the Gestapo. Raiders of the Lost Ark is set to be a sequel to the movie that came after it, as Temple of Doom was set in 1935. The movie has received numerous acclaim ranked 66 in the AFI's top 100 movies 10th Anniversary and also ranked 10th in AFI's top ten thrills.Here is Indiana Jones at the very beginning an intro to the character that we all love and admire, I believe there is no reason why you should not have seen this classic.www.lagsreviews.com"
k-3011,"Jul 28, 2022",5/10,"Interesting beginning because i always like adventurous movies.But in the later part it seems uninteresting. I dont know why but in all indiana jones movie, native people seems uninvolved and fools. Whats the problem with this western people.Well, it is a good watch."
eloani7,"Aug 24, 2023",8/10,Great movie to watch over and over again with the family and people around you. It's one of those movies that never gets old. They don't make movies like this anymore. No matter what age you will love all of the Indiana Jones movies. Movies like this is what makes me go to the theater. From the music to the actors to the writers to every single person involved. We need more movies like this to continue going to the theaters. It brings back the old-school feeling of how movies used to be made. Love it keep making movies like this. It does not matter with like this or you are or what country you live in movies like this is what make Hollywood.
DVD_Connoisseur,"Aug 5, 2008",10/10,"""Raiders of the Lost Ark"" is as entertaining now as it was back in 1981. In fact, it makes today's adventure films with their smörgåsbord of CGI effects look rather lack lustre in comparison.With a breathtaking pace, splendid script and some of the best lines you'll ever hear in a movie of this nature, Spielberg's movie is a riot.Harrison Ford was born to play this character - it's difficult to imagine anyone else in the role of Dr. Jones. The cast includes a wonderfully feisty Karen Allen, the always dependable Denholm Elliott and a larger-than-life and instantly likable John Rhys-Davies. The baddies include Indy's nemesis Belloq (Paul Freeman) and Toht (a fantastically slippery performance from Ronald Lacey.With a memorable score by John Williams and enough set pieces to keep any action fan entertained, this is the creme de la creme of the genre.10 out of 10."
ferrandotomas,"Aug 23, 2021",9/10,"This is an excellent film. From my point of view it has everything that makes a film good, a good plot, incredible soundtrack, a extremely iconic main character and also a good director, I can see it again and again."
XweAponX,"Sep 21, 2025",10/10,"And I'm pretty sure there were no intro title credits.In fact, the way this film was promoted and then finally released had nothing to do with any upcoming franchise. I remember seeing the first trailer for this film when we were seeing Excalibur and Dragonslayer. It was promoted just like a 1940 republic serial and that's how the film started out.My friend and I walked in through an open side door.We had no idea what we were going to be watching.But the whole teaser or the film had not one single title credit.That's what made the film interesting, and then suddenly we're looking for the Ark of the Covenant.We didn't know who Karen Allen was either, and at the time we did not know who John Reese Davies was.But from the moment we walked into that theater until the time we kind of wobbled out, we were amazed.A couple of years later, they made a sequel that was loosely based upon Gunga Din, and I thought that film was just about as good, but they did overbloated promotion by suddenly making the whole thing an ""Indiana Jones"" adventure. And we were expecting more Karen Allen. I liked the kid though, he ended up being in Loki and everything everywhere all at once.But nobody knew at the time that this was going to explode into five feature films, and I have enjoyed all of them, especially the last one which went right back to the roots that were planted in this film."
paah1944,"May 31, 2019",10/10,Raiders was showing at the movies for months and i had no idea what it was about. Eventually the gos re Nazi bad guys got me in. I saw it in Sydney CBD. OMG best movie ever. I went home got my old dad and took him back to the same cinema to see it. Old dad OMG also 10/10
mothman1997,"Aug 26, 2011",N/A,***SPOILERS*** even before this movie steven spielberg & george lucas had given themselves a name in Hollywood with by making such masterpieces as Starwars and Jaws they casted Harrison Ford as Indy at the time he was mostly known has Han solo from starwars but did incredible job as the hero Indiana Jones the story is extremely creative and complicated but not to the part where its to boring or complicted to enjoy there is a very subtle sense humor that will keep you entertained its a great movie and through out the the years there were 3 sequels and maybe I will get to those later but right now if you want a great movie to watch at anytime i highly recommend this film
saadanathan,"May 15, 2020",7/10,"I grew up watching all ""Indiana Jones"" movies and had a wonderful time watching them. I don't know why but ""raiders of the lost ark"" wasn't my favorite, although this one was perfect, really perfect. Steven Spielberg doing an amazing job with the directing, the score composed by John Williams is too iconic to ignore, Harrison Ford is awesome and there were a lot of great scenes."
jace_the_film_guy,"Nov 27, 2021",10/10,"Raiders of the Lost Ark never ceases to amaze me. From the first moments in the Peruvian temple, I was immediately invested in Dr. Jones and his quest for precious artifacts. With a great story, an iconic score and one of the best directors of all time, this film is a treasure. Harrison Ford is charming and the rest of the cast does a great job supporting.The action scenes are exceptionally done, especially for a film made in the 1980's. Raiders of the Lost Ark is a film that I could watch over and over without losing interest. The film is legendary!"
josephrygaard,"Aug 11, 2019",7/10,"""Raiders of the Lost Ark"" (1981) is undoubtedly an iconic adventure classic. If you want to get as much out of it as possible, there are a few things you need to keep in mind before watching:Raiders of the Lost Ark is a thrill ride, but some aspects leave a few things to be wanted. The editing during the movie's first half can be a bit choppy at times, and a few plot details throughout the film are somewhat illogical. The villains are quite one-dimensional, and a certain sequence has a very clear use of greenscreen as well. The more of a nitpicker one is, the more this will be bothering, but all aspects named can be overlooked with any major effort.A warning should however be issued to those who are sensitive to blood and gruesome effects. The opening feature some stark images in this category, there is a shoot-out scene early on that doesn't shy away from this either, and the infamous ending is surprisingly brutal and gory when compared to the overall lighter mood of the movie. It has currently a PG rating, but a PG-13 rating would be more appropriate as the violence alone pushes the movie into R areas at said times.Finally, the iconic status of Raiders of the Lost Ark derives mostly from its cult position as well as its 80's nostalgia. At the time, this was clearly groundbreaking in most of its areas, but today, its technical features are matched more and more often within the genre. Nevertheless, Indiana Jones' charisma still hits home, and ultimately, the portrayed adventures has maintained their excitements. Don't rush into to the following sequel at the cost of appreciating this one, as Temple of Doom fails drastically to deliver entertainment of the same level.My personal grade: an entertaining 7/10. If you found this helpful, check my profile for more reviews."
nandor2,"Nov 29, 2006",5/10,"So, I'm sure no one agrees with me, but this is not one of the greatest movies ever made. It's OK. Downright mediocre.The one thing it has going for it is the action element. And if you've seen any modern action movies, it'll feel like this movie's moving at 2 miles per hour. It starts off well, and then, it gets really slow.There's some funny parts, but they're spread out, so boredom can ensue.It's supposed to be charming because well, it's Harrison Ford, and it is, but only to an extent, and once again, be wary of slowness.I'm not saying slow movies are bad. I'm saying slow movies that are written like action movies kind of are. I think ""Last Crusade"" is much more polished than this one."
rafael_nobrega,"May 30, 2022",8/10,"I have watched this movie dozens of times when i was young. The first time was when a had 5 years old. I watched this last week again with my son that have 5 years old, and this movie was fun as decades ago. The evolution of the history is very good! The protagonist is perfect for the role! Long live to Harrison!"
WhatsUpManPodcast,"May 2, 2024",9/10,"Set in the 1930s, the story follows Indiana Jones, portrayed by Harrison Ford, as he embarks on a perilous quest to find the Ark of the Covenant before the Nazis can seize its power. From the jungles of South America to the deserts of Egypt, the film takes viewers on a thrilling journey filled with treacherous traps, ancient mysteries, and pulse-pounding action sequences.Steven Spielberg's direction is masterful, creating a sense of excitement and wonder throughout the film. The pacing is flawless, with each scene propelling the story forward while keeping the audience on the edge of their seats. From the iconic boulder chase to the intense truck chase, the action sequences are expertly choreographed and executed, showcasing Spielberg's talent for crafting thrilling set-pieces.Harrison Ford's portrayal of Indiana Jones is nothing short of iconic. With his rugged charm, wit, and an undeniable sense of adventure, Ford brings the character to life and solidifies his place in cinematic history. Jones is a charismatic and flawed hero, a mix of intelligence, resourcefulness, and vulnerability, making him relatable and beloved by audiences.The supporting cast is equally impressive. Karen Allen shines as Marion Ravenwood, a spirited and capable love interest for Indiana Jones. Paul Freeman delivers a memorable performance as the cunning and treacherous archaeologist rival, Dr. René Belloq. The chemistry between the characters adds depth and a touch of romance to the film, enhancing the overall experience.John Williams' iconic score is a standout element of the film, capturing the sense of adventure and excitement. The memorable theme music has become synonymous with Indiana Jones and has contributed to the film's lasting impact on popular culture.Thematically, ""Raiders of the Lost Ark"" explores the enduring appeal of adventure and the thrill of discovery. It pays homage to classic serials and adventure films of the past while infusing them with Spielberg's signature storytelling and visual flair. The film strikes a perfect balance between lighthearted moments and darker, more intense sequences, creating a captivating and entertaining experience for audiences of all ages.In conclusion, ""Raiders of the Lost Ark"" is an iconic adventure film that continues to captivate audiences with its thrilling action, memorable characters, and sense of charm. Steven Spielberg's direction, Harrison Ford's iconic portrayal of Indiana Jones, and the film's expertly crafted blend of adventure, humor, and excitement make it a true classic. ""Raiders of the Lost Ark"" is a must-watch for fans of the genre and anyone seeking an unforgettable cinematic adventure."
narutofanz,"Nov 21, 2018",8/10,This is a famous classic action packed film. I don't say this often but this film is definitely a must watch if you haven't seen it because it's just so perfect and has that charm to it.
blanbrn,"May 21, 2008",8/10,"After many years I just once again viewed the start of the ""Indiana Jones"" saga that being the first film made in the series 1981's ""Raiders of the Lost Ark"" watching it as a kid was more enjoyable, but still the film is a joy ride to watch due to it's nonstop action and thrills it provides. In a way this is a classic B type movie that pays tribute to something you would see just for outright fun with it's action and thrills. And hand it to the master of adventure and escape that being Steven Spielberg who with his direction just sweeps a viewer up off their feet. Plus combined with his teamwork of George Lucas who produced and helped add facts into the story the two maybe made the best adventure series of memory.Set in 1936 Harrison Ford as archaeologist and part time adventurer Indiana Jones decides to part out from his college to meet up with his feisty ex Marion Ravenwood(Karen Allen)and they plan a search for the powerful and mystical Ark of the Covenant. Along the way their biggest challenge will be fighting the religious crazed Nazis plus add in dodging booby-traps, and staring down deadly snakes. This film scene after scene is a thrill ride a true cliffhanger of adventure and joyful excitement. This would clearly be the icon role that Harrison Ford is most remembered for as his ""Indy"" role is more respected than his ""Han Solo"" role in the ""Star Wars"" films. Overall great action adventure film one of the best made of all-time."
Falko_h1,"Jun 13, 2024",7/10,"""Raiders of the Lost Ark,"" directed by Steven Spielberg, is a quintessential adventure film that has captivated audiences since its release. The movie introduces the iconic character of Indiana Jones, played with charisma and vigor by Harrison Ford.Set in the 1930s, the story follows Jones, an archaeologist and adventurer, as he embarks on a thrilling quest to find the Ark of the Covenant before it falls into the hands of the Nazis. The film is a rollercoaster of action, featuring exhilarating chase scenes, ancient traps, and a variety of exotic locations.What sets ""Raiders of the Lost Ark"" apart is its blend of high-stakes adventure with a touch of humor and romance. The chemistry between Ford and Karen Allen, who plays Marion Ravenwood, adds depth to the narrative, making their interactions both engaging and entertaining.Spielberg's direction, combined with John Williams' unforgettable score, creates an atmosphere that is both epic and immersive. While some may find the plot somewhat straightforward, the film's sheer energy and sense of fun make it a timeless classic. ""Raiders of the Lost Ark"" is a must-watch for adventure enthusiasts, offering a captivating escape into a world of danger and discovery."
a_chinn,"Nov 26, 2021",10/10,"No story summary is needed for this film since everyone has seen it (if you haven't, go watch it RIGHT NOW!). I saw this in the theater as a kid and it made my mind explode. This viewing was at a pandemic drive-in showing at the fairgrounds with my kids, so it was not the most optimal of setting to watch the film. The sound was broadcast over the radio, which was terrible and we ended up not using, and listening to it over the fairground speakers was only slightly better. The picture quality was so dark you could barely make out what was happening on screen anytime a scene was remotely dark or shadowy, which is fair portion of the film. So although I was highly annoyed this poor presentation poisoned my kids' interest watching further Indiana Jones films, I do still dearly love this film. The script by Lawrence Kasdan (""Empire Strikes Back"" ""The Big Chill"" ""Body Heat"" ""Silverado"" ""The Accidental Tourist"" ""The Bodyguard"") from a story by George Lucas (""Star Wars"") and Phillip Kaufman (""The Right Stuff""), the film is pure H. Rider Haggard with an updated Allan Quatermain in the form of globe trotting archeologist adventure-seeker Indiana Jones searching for treasure, punching Nazis, and saving the world from hidden supernatural forces. As corny as all that sounds, what make ""Raiders of the Lost Ark"" such a classic is the perfect casting of Harrison Ford, exhilarating direction from Steven Spielberg, and an iconic film score from John Williams. Taking first the casting of Harrison Ford, my favorite measure of a great performance is if you cannot picture any other actor in a role and Ford as Indiana Jones is about the most perfect example of this. Ford pulls off so many great moments, from his expression after the shoot-the-swordsman scene to a later moment in the film where he grudgingly accepts help from Marion (another great bit of casting with Karen Allen) and tells her where it hurts, Ford strikes a unique balance of a character who is both a superman and an everyman. Indiana Jones really is a unique hero for 80s action films, which were primarily populated by invincible Rambos, Conans, or Dirty Harrys. Simply stated, Ford IS Indiana Jones and no one else could have filled that role (but fun fact, Tom Selleck was the original first choice for the role, which wouldn't have been all that bad). As for Spielberg's direction, he captures a pitch perfect tone for the film, balancing its mix of cliffhanger serial films, but treating it like a serious action thriller, nicely updating an old style story with big budget production values, modern stunt work, and contemporary filmmaking techniques and special effects. Whether audiences appreciate throwback touches such as the Peter Lorre analogue Toth or Paul Freeman's Belloq as a stand in for a Claud Raines/James Mason type of suave charming villain, Spielberg litters the film with wonderful small nods to classic Hollywood. He's masterfully crafted a film that's equal parts nostalgic throwback and also something wholly original that had never been done before (treating pulp as serious material). And there are so many great small touches, such as making Indy a little human with an irrational fear of snakes or allowing Indy to be vulnerable allowing Marion to patch his wounds, which is also a testament to Ford's acting skills. A personal favorite little touch is having Indy wear leather gloves when he has his epic fist fight with a musclebound Nazi, which is a badass aesthetic that really needs to come back into fashion in more action flicks. Simply speaking, Spielberg knows film language down to small details in a way few filmmakers can replicate. As for John Williams score, the trumpets for ""Indy's Theme"" are just as iconic as his themes for ""Jaws,"" ""Star Wars,"" ""Superman,"" ""Harry Potter"" or innumerable other films he's indelibly left his mark. It's impossible to imaging another composer scoring an Indiana Jones film. Those are the main reasons this is such a great film, but I'd be remiss not to mention the terrific supporting cast that includes Karen Allen as Marion, Paul Freeman as Belloq, Ronald Lacey as Toht, John Rhys-Davies as Sallah, as well as Denholm Elliott and Alfred Molina in a memorable small part at the start of the film before he was famous. Overall, I will admit I have an unhealthy amount of childhood nostalgia for this film, but adolescent bias aside, ""Raiders of the Lost Ark"" is arguably one of the greatest action films of all time."
benxrichardson,"Sep 15, 2021",7/10,I watched Raiders for the first time in 2021 and it wasn't as good as I was expecting. This iconic action movie is just non stop and I think that is it's biggest flaw. It doesn't stop to catch a breath and build a storyline and develop characters.
dilipbts,"Aug 8, 2020",9/10,Nowadays we keep forgetting how beautiful blockbusters can be. Too much CGI makes everything possible and therefore very often also arbitrary. In Raiders you actually seem to feel the physical pain some of the actors/stuntmen had to go through to provide 2 hours of pure entertainment.
vassilizamperlini-55909,"Apr 11, 2021",8/10,"According to my studies,..Harrison Ford is the reborn Daniel Defoe,.. writers of Robinson Crosue,...."
chelsey-90705,"Mar 23, 2024",10/10,"Raiders of the Lost Ark follows the adventures of renowned archaeologist Dr. Indiana Jones, portrayed by Harrison Ford. He is in a race against the Nazis to find an artifact known as the Ark of the Covenant.On his journey, he reunites with his former lover, Marion Ravenwood, portrayed by Karen Allen. Together, they travel from Nepal to Egypt in search of the artifact. The Nazis are working with Indiana Jones' arch nemesis French archaeologist, Dr. Rene Belloq, portrayed by Paul Freeman. The Nazis are also trying to find the Ark of the Covenant to use the power of the Ark for their evil purposes.The movie's theme, and many to follow, revolve around the quest for knowledge and the battle between good and evil. Indiana Jones is a spirited adventurer who risks his life to uncover ancient artifacts. He is also a professor at Marshall College. The film focuses on courage, sacrifice, defining true heroism, and the thirst for knowledge. It also shows the consequences of pursuing power and that good triumphs over evil.Throughout the film, Indiana Jones is deciphering ancient books and relics, exploring dangerous hidden temples, and discovering many artifacts. He shares his quest for knowledge with his students and others in his profession.He sells museums the artifacts to aid his future expeditions and share these priceless artifacts with the world. He repeatedly risks his life to protect others and prevent the Nazis from obtaining the Ark. His bravery and courage are often displayed throughout the movie. He risks his life to rescue Marion several times in the movie, such as at her bar in Nepal, in Egypt when they captured her, and at the Nazi camp. He has high morals and understands self-sacrifice for the greater good.Ultimately, the Nazis open the Ark, unleashing supernatural forces that consume them.This scene shows the consequences of pursuing power for evil. The Nazis did not understand or respect the Ark leading to their demise. Other films have the same premise, such as Indiana Jones movies and The Mummy (1999). In The Mummy, the characters driven by greed and power end up dying, whereas the characters pursuing the artifacts in quest of knowledge survive.In the film, costume design and set design play a significant role in immersing the viewer. The iconic designs by Indiana Jones, such as his fedora, leather jacket, and whip, show practical uses and symbolize his courage, resourcefulness, and heroism. Many scenes depict Indiana using his whip as a weapon and tool. This is displayed in scenes when he brushes the spiders off, using it as a rope to swing across the crevasse and fight off bad guys throughout the film.The sets are intricate and well thought out to include authenticity and realism. This can be seen in bar scenes, the streets of Cairo, and ancient temples Indiana explores.In summary, this film is thrilling and adventurous. It explores timeless themes of courage, integrity, the pursuit of knowledge, and the importance of good overcoming evil. There have been many films before and after it that encompass the same qualities; however, the unique editing and utilization of different sound techniques make it a timeless film that all can enjoy. I watched the film with my four children, ages 16 to 4 years old. They all enjoyed the characters, constant action, and particularly the sounds of the film."
TimT,"Nov 23, 1998",10/10,"This movie not only is one of the best of its genre, but also much imitated and often envied.  The main character is still venerated and immediately recognizable, not to mention a line by which others are judged.Truly a classic."
arthur_tafero,"Jan 26, 2023",8/10,"George Lucas was a master filmmaker. He knew how to entertain the audience, and he knew how to sustain a good action scene. In Raiders, Lucas uses Harrison Ford like a Japanese chef uses a knife. We get introduced to this timeless character for this and several other sequels. The formula is the same: Indy becomes intrigued with some type of archeological problem that makes him leave the classroom and go on wild adventures. I should be so lucky; I never got to leave my university students. The formula worked time after time.Add the best bad guys of all time (the Nazis) and you have a can't miss film."
zayrap,"Mar 24, 2024",10/10,"Dr Jones, Indiana Jones played by Harrison Ford, is an archaeologist and part time professor who goes on a mission to get the Ark of the Covenant before Nazi forces retrieve because of the power it is believed to have. Indiana Jones has an arch-nemesis in this film, Rene Belloq, played by Paul Freeman. He is also an archaeologist and the main antagonist in the film. He is Indiana Jones enemy, who is very smart and helps the Nazis search for the Ark of the Covenant. Upon discovering that the Nazis are also on the hunt for the Ark in Egypt, Indiana Jones then reunites with a former love interest and they team up together to try and get to the Ark first. Marion Ravenwood played by Karen Allen, is the former romantic interest of Indiana Jones. This story continues with Indiana Jones going on adventures and facing his rivals and facing many difficulties along the way.The two main themes of Raiders of the Lost Ark are the fight between good vs. Evil and exploration. Indiana Jones is very selfless and portrays the ""good"" guy well throughout the film. He is willing to risk his life to get the ark before the Nazis, he is fearless and willing to find knowledge no matter it takes by going on life-risking adventures. Whereas the evil guys in the film are the Nazis and Belloq."
bryangary65,"Sep 24, 2025",7/10,"Good fun movie with some decent stunts though not many carried out by its main star Harrison Ford, but looks a bit jaded now with some B movie wooden acting. Visually the film looks decent with some nice locations
Must admit I enjoyed it more on its first release in the cinema back in 1981, and therefore probably not too bothered about catching up on the rest of the trilogies."
MJB784,"Apr 1, 2024",9/10,"No list of action movies is complete without Indiana Jones! One of Steven Spielberg's greatest movies in his career, the first of five Indiana Jones movies has many classic scenes and edge of your seat moments that remain thrilling in every viewing. Though, I'll admit that not every scene holds up, it's hard to not have fun watching this movie. Here, Indy is trying to find the Ark of the Convenant and runs into an old flame of his named Marian because he needs a piece from a artifact her father took from him. Nazis are on their tail trying to rid of them and the Ark which contains a spellbinding sequence of secrets when the two leads are tied to a poll in my favorite part of the movie!"
damovie6,"Dec 25, 2024",7/10,"When I watched it for the first time I was blown away, but, watching it for the second time? Not so much.I still like the opening scene, it's cool/iconic and so is the chase scene in Cairo. The rest of the first hour is somewhat dull, because most of it is just slow, not that interesting and kinda exposition heavy. The second hour gets really good with all the action set pieces and whatnot.As for the characters, Indy is cool, but he doesn't really go through anything, and Marion is a really good female character.Sallah is very likeable, and Belloq is a good villain.Overall, not as good as I remember it to be, but it's still to some extent a fun time.7/10."
mohlerterry,"May 21, 2024",10/10,"There is no denying that ""Raiders of the Lost Ark"" is one of the greatest movies in the action/adventure genre. It's one of the most impressive, most memorable, and most dynamically entertaining films I have ever experienced. George Lucas and Lawrence Kasdan delivered lots of unexpected surprises to the whole script, and these surprises just kept on coming. The script is complemented by the slick and elaborate direction by Steven Spielberg. What makes ""Raiders of the Lost Ark"" stand out in the action/adventure genre, as well as for a winner for fans of this genre, is how smart it is; the film consistently throws in perilous obstacles to keep the film exciting, and we will never know what is coming, and when something happens, it really pays off. Even on repeat viewings, it is still unpredictable and satisfying in every way. Not to mention that the skillful craftsmanship on display will make it an inspiring film for those who want to be a filmmaker for the action/adventure genre.The production design is arresting and tangible, while the sound effects are gripping. From the audacious stunts, to the hard-hitting impact, and to the astonishing effects, The action sequences deliver a lot of sprightly momentum. The unintentionally comedic moments are clever in structure and quite gut-busting in execution, and I laughed at all of these comedic moments. I must add that no animals were hamred in the making of this film, including the snakes. They all spawned a dynamic adventure yarn that is altogether exhilarating, audacious, intelligent, and hilarious. Driven by high energy and melodic emotion, The dramatically invigorating music score by John Williams enhances the film entirely, as it vividly captures every element, and it strongly supports the film's genre and it's theme of heroism.The all of the characters have both brains and brawn that are equally matched. But each of them are distinct in personality. Also, the performances are first-rate indeed, and the interactions between the characters are intriguing and fun to watch. Both the protagonists and the antagonists are archeologists, but different in nationalities; the heroes (the main characters) are Americans, while the villains are Nazis, as they go head to head for the golden ark of god that invokes religious spirits, and the Nazis thought that the spirits will make the army invincible. Harrison Ford plays the main titular character; he is a heroic and collected archeologist. Marion is a tough and sassy bar tender who became Indy's partner and eventually a tormented damsel-in-distress. John Rhys-Davis is great as Indy's close friend ""Sallah"" with his amusing performance. Paul Freeman plays Rene, an ambitious jerk who is Indy's arch-nemesis, while Ronald Lacey is creepy as Major Arnold the Gestapo agent.In conclusion: With slick sophistication that offers superbly-staged set-pieces in spades throughout it's breezy pace, ""Raiders of the Lost Ark"" is a dynamic and rip-roaring non-stop ride of an adventure yarn with rollicking fun, breathtaking audacity, and sheer brilliance. Suitable for teens thirteen and up."
jasnuevo,"Nov 11, 2021",9/10,It has been forty years since it's release and for me without doubt this is still one of the best action/adventure movies ever made. During these years many movies has tried to emulate it but they failed miserably. I have lost count of the times I have watched it but still I enjoy every time I watch it. This movie is one of those few everybody sould watch.
kcwlsw,"Jun 4, 2023",10/10,"An exhilarating journey through treacherous jungles, ancient tombs, and high-stakes encounters with danger in the timeless classic, ""Indiana Jones and the Raiders of the Lost Ark."" Directed by Steven Spielberg and starring the iconic Harrison Ford, this action-packed adventure is a rollercoaster ride that will leave you on the edge of your seat from start to finish.The movie introduces the charismatic and intrepid archaeologist, Indiana Jones, who embarks on a race against time to find the fabled Ark of the Covenant before it falls into the hands of the Nazis. From the very first scene, the audience is thrust into a heart-pounding chase as Indy dodges traps, overcomes adversaries, and battles through perilous situations, all in pursuit of this legendary artifact.""Raiders of the Lost Ark"" contains a masterful blend of thrilling action sequences and clever storytelling. Each set piece is meticulously crafted, showcasing Spielberg's unrivaled ability to build tension and create breathtaking moments. From the iconic boulder chase in the Peruvian temple to the explosive truck chase through the desert, the movie keeps the adrenaline pumping with a perfect balance of suspense, humor, and jaw-dropping stunts.Harrison Ford delivers a magnetic performance as the rugged and fearless Indiana Jones. With his signature fedora, whip, and sarcastic charm, Ford effortlessly brings the character to life, creating an action hero who is relatable and instantly likable. Indy's unwavering determination and quick wit make him the perfect protagonist to root for, and his chemistry with the supporting cast is electric.Speaking of the cast, Karen Allen shines as Marion Ravenwood, Indy's fiery and resourceful love interest. Their fiery exchanges and playful banter inject the film with a delightful dose of romance and humor amidst the high-stakes adventure. Additionally, the ensemble cast, including Paul Freeman as the cunning archaeologist rival, René Belloq, and John Rhys-Davies as the loyal and humorous Sallah, elevate the film with their memorable performances.""Raiders of the Lost Ark"" is a testament to the power of captivating storytelling and exhilarating action. The brilliant screenplay by Lawrence Kasdan, coupled with John Williams' iconic and unforgettable score, creates an immersive experience that leaves a lasting impact on viewers. The movie effortlessly blends history, mythology, and pulse-pounding action, providing a thrilling ride that transcends generations.""Indiana Jones and the Raiders of the Lost Ark"" remains a timeless masterpiece of adventure cinema. It is an absolute must-watch for fans of action, adventure, and unforgettable storytelling. So grab your fedora, buckle up, and prepare to be swept away on an unforgettable quest filled with danger, excitement, and the thrill of discovery.Hold on tight because this unforgettable journey with Indiana Jones will leave you breathless, and you'll be yearning for more!"
pal5017,"Apr 6, 2006",10/10,"This is by far and away the best movie in a trilogy of great movies. After establishing the fact that Indiana is a likable and yet not immortal hero, that the suspense never stops and that the characters still have room to be developed, there are two other things that really make this movie incredible.First, Marion Ravenwood is the best heroine of the series. If there's a possible rip against the next two, it is her absence. She is tough and aware of the events, and yet she is still beautiful and perfectly ladylike. It might seem like somewhat of a contradiction, but to anyone whos seen it, they know what I'm talking about. Elsa Scheider and Willie Scott of the later movies simply don't match up to Marion.Second, the movie is incredibly clever in that Indiana, despite all the trouble he faces, has absolutely no impact on the outcome. He could have told the government to shove it, and it would not have mattered. The Nazis eventually open the Ark, only to find that to be a somewhat gruesome thing. Its a funny irony, that the artifact they are so desperately looking for is better left untouched. Some might see this as bad, but I thought it was an interesting twist, and it does NOT ruin the movie at all. Besides, all the action and humor leading up to that point should more than make up for anyone who disliked that aspect.Either way, this movie is, IMO, the greatest of all time, a real must see!PS, I've just seen some negative reviews, and just like it was with When Harry Met Sally, most of the whiners seem to be coming from foreign countries, like France and Germany (who of course have a long history of popping out excellent movies...lol). None of them seem to have any good reason to rip the movie except that they're disappointed to see their own people getting beat up on. Oh, jealousy..."
