user,date,rating,content
bat-5,"Oct 30, 1998",N/A,"After the success of Star Wars you would think that it can't get any better. Well it did.  Empire is much more ambitious than the first one, and it shows.  The story is more involved, it carries the story arcs from the first one over flawlessly.  The Battle of Hoth is amazing to watch, as is the asteroid chase.  Luke begins his training as a Jedi and we see in the tree that he is going the way of Vader.  Han and Leia squabble but they slowly start to warm up to each other in a classic scene of love finding its way through dialogue that never mentions their love for each other.  Yoda's philosophy of ""do or do not.""  are words to live by.  Throw in the smooth talking Lando and a light saber duel that is truly exciting and you got yourself one hell of a follow up to one of the greatest films of all time. All that and finding out that Darth Vader is Luke's father!"
mfellipecampos,"May 21, 2020",6/10,"It's another great job here, great script, incredible visual effects, fantastic soundtrack and good performances. Another great Star Wars movie.Film seen on April 20, 2020"
ryusui_,"Feb 20, 2019",8/10,"Nothing to say. Just... i love Star Wars.
That's enough."
masonsaul,"Dec 17, 2019",10/10,"Star Wars: Episode V - The Empire Strikes Back is a masterpiece that offers the best example of how a sequel can go darker without losing the heartfelt, child friendly nature of its predecessor. It somehow manages to be stronger than an already incredible original, comfortably buoyed by having one of the greatest twists in all of cinema. It also says a lot that this is the film least affected by the special edition alterations because there's barely anything to improve.Mark Hamill strikes a balance between showing how Luke has matured since A New Hope but and how he still has so much to learn. Harrison Ford's roguish charms continue to make Han Solo highly lovable and Carrie Fisher's Princess Leia remains eternally confident, making their blooming relationship just as investing as any action scene. Billy Dee Williams gives Lando Calrissian a suitably suave entrance and Anthony Daniels gets most of his best work playing C-3PO.Darth Vader has only gotten more ruthless which is clear from his complete lack of tolerance for other people's failure and James Earl Jones' phenomenal voicework ensuring he always controls the room in every scene. Frank Oz is perfect as Yoda, bringing an initially adorable yet deliberately misleading presence to keep proceedings lighthearted for a bit longer before adding the necessary sense of wisdom for a Jedi Master who has been training Jedi for 800 years.Irvin Kershner's direction is fantastic, skillfully controlling bigger action sequences that impress further thanks to how they can move directly into one another during the first act whilst balancing several things at once. The lightsaber fight is a substantial improvement because it's obvious Luke is out of his depth and it quickly becomes a struggle to survive. The dialogue retains a very quotable nature but it is noticeably stronger in this screenplay by Leigh Brackett and Lawrence Kasdan.There is a clear visual glow up too due to an increased budget and even better visual effects work across the board, making the galaxy feel even more fully realised when they're combined with the new planets explored. John Williams rivals his own work and barely repeats himself with his score here, creating several new themes that are so good it's hard to believe they weren't present in the last one, especially the Imperial March because it makes the Empire so imposing."
jrf2,"Apr 5, 2003",10/10,"When I first saw The Empire Strikes Back I didn't really care for it. I wasn't really into the darkness that covered the movie. Now, I'm a little older and can appreciate this movie. This is the best Star Wars movie hands down. Not my favorite, but the greatest.This takes the Star Wars saga to a whole new level with the introduction of Yoda and the fleshing out of Darth Vader. Every returning character from A New Hope is given so much more to work with and it shows. We learn more about Han's past, Luke's past, and Luke's future. The visual feel of the movie is incredible. From Bespin, the cloud city to Dagobah, the lonely hideout for Master Yoda, each one of the locations presented support the turmoiled, chill of space feel that dominates the movie.The climax of the movie is the most memorable climax of all time. It's been alluded to more times than can be counted. It also takes the battle between good and evil from a back and white area to a shade of gray. The fact that the innocence of Luke can come from the pure evil of Darth Vader is perhaps the biggest revelation.This is one of the best sequels of all time. Check it out.**** out of ****"
randyhndrsn,"Jan 15, 2006",10/10,"This is one of my favorite movies, and one of the best movies that has ever been made.Star Wars was a great movie, and a sequel being better then it seemed impossible, but empire strikes back is a better movie with a lot of good stuff.The special effects are still good today and the story is pretty good, i love a lot things that this movie has that star wars didn't.Like a lot better fight scenes, and they show a lot more of places and planets then the 1st one.I was very pleased with this movie and think it is a great film for a true movie fan to watch, i disagree with a lot of people who say it is the best star wars movie.But i can understand why they say it, empire has a lot of things to it that are just well done and impressive.I think this movie is worth owning and is a movie you can watch many times."
film-critic,"Mar 18, 2008",10/10,"Hoth. Yoda. Cloud City. That moment when you realize family really does matter  priceless.Individually these words represent small facets of pop culture, making whatever the question is in Trivial Pursuit obviously ""Star Wars"", but when you put them together, in this order, the words ""Empire Strikes Back"" will inevitably fall from your mouth. The second chapter (or fifth, however you count them) in Lucas' grandiose space opera involves a frozen planet, a little green man, the force, family, and eventually a good old fashioned hand losing. (Should I have put Billy Dee Williams somewhere in there?) A personal favorite among the original three, I grapple with words because what can be said about this film that hasn't already been said dozens, even hundreds of times. This is a staple to my youth, a film series that I have seen over and over in no particular order. For this viewing, I went with the classic Laserdisc edition which reminded me that no amount of special effect could change the heart of the story. What can be said? What should be said? In Skywalker's famous words to Yoda, ""I can give it a try""  we all know, by heart, what will follow next.""The Empire Strikes Back"" is the strongest chapter in the original trilogy for three reasons. The first is that we have three subsequent chapters, each dealing with a different world, in a different galaxy far, far away. Lucas, in my eyes, has expanded his opera into more than just a desert planet, or a wooded terrain, or on a star that causes death; he grew and blossomed with this film. As audience members, we believe in each of the settings, we understand how cold it is on Hoth, we can feel the moisture on Degoba planet, and our fear of heights is prevalent in Cloud City. Lucas defines, travels, and leaves out no detail as he escapes with us through this expanding universe. Moving onto a second note, this is a darker chapter. Without repeating what so many others have said before, Lucas challenges us to escape from scene after scene of battle (albeit he does put a small dusting in) and listen to the words that his characters are telling us. He places small Easter eggs throughout that still gives us goose bumps as we watch (and understand), he hints towards the final chapter, but without really giving us the entire sandwich, just a sample. This smattering of the unknown, the final scenes where Vader reveals his journal's secret to Luke, the iconic nature of the slicing of the hand, all of this matches against any battle scene any science fiction director could create. Lucas has always been criticized for his lack of character development in his six-part series, and with Jar-Jar I can understand, but he had hit his stride with what he wanted from his leads. I could see the spark between Leia and Han, the love between Chewie and C3PO, and Yoda's Oz like abilities when he explains to Luke that the force lives in nature. Lucas is telling us, giving us the chance to see that the final battle will be a line up between Nature and Machine  get ready Ewoks. Finally, this film is the strongest because it is a victorious battle for the dark side of the force. Very rarely do movie audiences walk out of a theater and feel as if hope has been crushed on the curb. Each time I view this film, I get this child-like sensation that maybe, just maybe, Vader and the Emperor will crush this little Rebel Alliance in the final chapter and reign supreme forever. ""Empire Strikes Back"" gives you that sense of possible dark side victory, with the call of the bounty hunters, the frozen carbonate, and the loss of Skywalker's ambidextrous abilities. Think of it this way, was the Dark Side really that evil, or did they just wear black and pursue those that were unwilling to follow the law? Goth British police officers?In all honesty, ""Empire Strikes Back"" could be re-watched at this moment. There are less big fight sequences than in ""Return of the Jedi"", and there are less moments of confusion and droid humor, ""Empire"" stands on its own because it remains an elusive, dark chapter. Our leads, those that we have given our hopes, hearts, and dreams to, have all been fooled, tricked, or captured, and it feels confined (like it is only the Millennium Falcon vs. an entire armada of Star Destroyers) in this middle chapter. You leave the theater wondering about that infamous ""Who shot J.R.?"" moment, and a desire to see the Force be victorious. To me, this middle chapter gave the Dark Side of the Force an equal opportunity to make a case for itself; ""Star Wars"" is an equal opportunity employer.Obviously, I loved this film. It has been a staple, like so many others, in my youth for years and further into my adulthood. I love these characters, these worlds, the unknown, and especially Lucas' vision. Despite the criticism of the ""new"" chapters, we will always have the original to go back to in any shape or form.Without sounding repetitive, watch this series. Introduce your children to this world(s), and allow them to grow up with the largest space opera created. Spark their imagination, and you will not be disappointed.Grade: ***** out of *****"
kurciasbezdalas,"Dec 14, 2008",10/10,"I'm not sure which part I liked more - this one or the original. But this part sure is better in some terms. Like special effects, which were really better than in the first part (probobly because of the bigger budged). It's also better in terms of action. The sword fights were much more impressive than in first part. The starship battles were also very impressive and pretty realistic. Many new colorful and very important characters appeared in this part. What else did I liked was Darth Vader's position in this part. Here he looked more dangerous and independent than in the first part. It's a really entertaining movie and it's worth watching."
easternmoviecritic,"Aug 3, 2009",10/10,"The Empire Strikes Back is an example of how well done a sequel can be, it takes the series to a whole new level and is an improvement over A New Hope. The amazing thing is that this time Lucas wasn't the director. That doesn't change anything, he guided Irvin and ESB is still his creation.This time everything is on a larger scale. The battles aren't puny and meaningless, they are actual battles. The movie starts with the battle for the icy world Hoth. From there the plot splits in 2, one being with Luke and one with the rest: Leia, Han, Chewie, 3PO and R2.We are explained in more detail how the Force works and we see how truly powerful the Empire is. Thanks to the money Lucas earned from A New Hope, The Empire Strikes Back has better special effects and some splendid locations, including Hoth and Bespin.But it's not all about battles, the love story part of the series is also developed, Luke's struggle to understand the Force and use it continues, while Vader is more determined than ever.Star Wars: The Empire Strikes Back is a remarkable chapter of the Star Wars saga.Final Score: 5/5 or 10/10"
scott-sw,"Jan 24, 2008",10/10,"Call me blasphemous, but cinematically, The Empire Strikes back is far superior to the original Star Wars. We pick up shortly after the destruction of the Death Star. The Empire has dispatched probe droids to find the rebels. One probot finds a base on the remote world of Hoth. Frustrated, the rebels must bug out. Commander Luke Skywalker and his flight team make their stand against giant AT-AT Walkers and Imperial Snow Stormtroopers. Meanwhile, Leia cannot get to her transport, so Han Solo must get her out on the Millennium Falcon. Darth Vader is obsessed with finding Skywalker so he wants the Falcon. He will stop at nothing--even asteroids. Vader tracks them to Bespin where Han hopes an old friend, Lando can help out. However, Vader beat them there and force Lando to turn them over. Luke ventures to Dagobah to meet Yoda, the Jedi Master. There he undergoes training to be a Jedi. As he learns to focus the Force, he has a vision of Han and Leia suffering in a city in the clouds. He leaves training prematurely to face Vader. He is not ready. And he learns of Vader's secret. Star Wars was an introduction and The Empire Strikes Back goes deeper. At the outset, we learn more about the Force and how it can help. It was only vaguely touched on in the first one. We also learn more of Vader's sinister side. In the first one, his presence and appearance exuded evil. In this one, he demonstrates it through dispatching the Empire officers who fail him. We also get to see Leia and Han grow closer. Their love blossoms and grows. They had real chemistry. Finally, Luke really grows. He is the impatient, naive, and adventurous boy. He suffers for his decision. This forces him to mature. While some people found Chewabaca's incessant howling over the fate of Han Solo, I found it touching, giving the great side-kick alien depth and soul. The magic of Star Wars is unmeasurable. It was great swashbuckling fun with age old themes of good triumphing over evil. It allowed us to escape and be struck with wonder and awe. Empire, though, is thoughtful, deep, analytical, and fun. The audience will identify with Luke, Han, Leia and Chewie all the more because of their suffering. At this point, they were no longer larger than life, but human. I compare this to falling in love. With Star Wars, the infatuation and lust begins. With Empire, the love deepens and becomes solid. If it never happened, the love would not mature. This is Lucas truly at his best. I hope he recaptures this someday."
lee_eisenberg,"Oct 4, 2005",10/10,"I don't know whether or not ""The Empire Strikes Back"" was better than ""Star Wars"" or not, but it's pretty much equally good. Since everyone knows the plot, I figure that I'll just talk about a few aspects. It's weird to think that Yoda was only introduced here; he's been such a central character in the series that it's easy to forget that he didn't star in Episode 4! In some ways, watching ""TESB"", you get the feeling that the people behind the scenes realized how lucky the series was making them, and so they decided to go all out. And they do just that. They played it to good effect here (I personally thought that ""Return of the Jedi"" overdid it a little). But anyway, the Force is with this movie from start to finish!"
wellthatswhatithinkanyway,"Apr 1, 2007",10/10,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday MorningAfter George Lucas's Star Wars had wowed the world in 1977, the same world eagerly waited the big sequel that followed three years later, that was loved just as much, in some cases slightly more so, than the first film. It no doubt took twice as much effort to make, and drew in a huger box office crowd, and in doing so The Empire Strikes Back established itself as the film that rivalled the film it followed on from.All the main characters from the first film are back, including Luke Skywalker (Mark Hamill), Han Solo (Harrison Ford), Princess Leia (Carrie Fisher), Obi-Wan Kenobi (Alec Guiness) and lovable non humans Chewbacca, R2-D2 and C-3PO, along with new addition Lando (a charismatic turn by Billy Dee Williams) a rogue pal of Han's who's now the head of his own establishment, as well of course as Yoda, the tiny green martian with wisdom who guides Luke on his way. The story's a bit too lost in names of special planets, spaceships and character names that only the most ardent sci-fi nerd is going to follow intently, but once again, the sheer spectacle and grandeur of Lucas's work over-shadows everything, a remarkable vision that still hasn't dated or staled over 25 years on.So sit back, relax and prepare to witness the sheer scale of escapist entertainment. *****"
ryanadavis-62779,"Nov 23, 2023",N/A,"The Empire Strikes Back is directed by Irvin Kershner and the epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.I think The Empire Strikes Back is the best Star Wars movie ever. This movie has better action, great music, and the characters in this movie are brilliant. Mark Hamill is back as Luke Skywalker and so is Harrison Ford as Han Solo and Carrie Fisher as Princess Leia. The Empire Strikes Back will always be the best Star Wars movie ever made."
Bored_Dragon,"Dec 9, 2018",7/10,"I don't regret watching this, but I would not watch it again. Nice way to kill two winter hours and that's all.7/10"
peterdeluca-14183,"Jan 7, 2020",4/10,"A lot of fall out from a New Hope and build up to Return of the Jedi. But honestly not much happens. Not a lot of ""empire striking back"" for a movie titled Empire Strikes Back."
trooper5783,"May 17, 2015",10/10,"The Empire Strikes Back is one of the few movies I call pitch perfect. Everything is flawless- the action? Edge of your seat! The drama? Heart-wrenching and powerful! The comedy? Frequently clever and hysterical! The special effects? Better than A New Hope, and then some! As for the 2004 DVD version, it still has the original flavor of the theatrical cut, the touches are few, and still has most shots from the original version. Also, may I add that all of the characters are perfectly developed and lovable, villain or hero. Han Solo is a great character in this, all because of his charming and awesome performance by Harrison Ford. My favorite character from Star Wars is Chewbacca, and there is no exception here. The stop motion animation done with the AT-ATs and the Taun-Tauns still are amazing today, and the wonders of the ship battles are just as beautiful. Overall, Empire is my favorite Star Wars, and one of my favorite movies. It has everything- heart, humor, action, drama, suspense. I highly recommend you see this one(if you haven't seen it already)."
gavin6942,"Apr 7, 2010",9/10,"Any comments here refer to the theatrical release, not the pile of rubbish known as the special edition. Rick McCollum should be tracked down and given a good kick in the pants.In your epic battles of good and evil, ""Empire Strikes Back"" pretty much takes the cake. We have everything here -- characters with depth, tragedy, romance, adventure... aliens that are believable. It has become cliché to compare ""Star Wars"" to ""Lord of the Rings"", and that's not entirely unfair... but, really, ""Star Wars"" is better and ""Empire Strikes Back"" is the best.As Dante Hicks says in ""Clerks"", this film is the best because it imitates life, ""a series of down endings"". Sometimes life is better than that, but it's often not. And whereas most movies want happiness, this one put Luke and Han in a bunch of bad situations with no hope of escaping unscathed. That's what makes this fantasy very much reality."
reddensgirl,"Jun 5, 2000",8/10,"This movie was one of the best I have seen but in my opinion the worst of all the Star Wars movies.  The ""Luke I am your father"" is pretty much spoiled for everyone under the age of 20.. We all know! It was dark and the battle on Hoth was shot very nicely.  You should see this movie, but if you have to choose between the 3.. Return of The Jedi is the best!"
j-srivastavreddy,"Jul 4, 2015",9/10,"I always loved watching Star-wars and all kinds of Fantasy, Fiction and Sci-Fi genres TV-shows and Movies.Well, coming to Empire Strikes Back, it sure did gave me goosebumps while watching. cant ignore rest of the parts! they are much Awesome and most entertaining as always.Loved how the Plot twists and turns, always leaving Fans in suspense. Also, conflict between the brave but out-gunned Rebel Alliance and the mighty Galactic Empire Spices things up. it all comes back to the myth of the hero's destiny.""Star Wars will do very nicely for those lucky enough to be children or unlucky enough never to have grown up"" You all know what i mean. :)"
rorygunn,"Apr 17, 2003",N/A,"Ask yourself this:Why did an already excellent film need a special re-tooled edition?Other than some minor effects touch-up(i.e erasing the black lines from the models)this film is virtually flawless...The effects advance instead detract from the story which is superior to the rest...The dialogue mercifully not written by Lucas is funny and insightful...So why the re-edits.The only reason I can think of is once again so Lucas can try out his new toys...Some of the re-edits are unecessary...The scenes with the Wampa are an example..If Lucas wanted to show the Wampa then it could've been edited right...Instead we get shots of the wampa eating then getting up.Then we see the wampa writhing in pain with one arm.Are we to believe that this is the same Wampa that attacked and captured Luke???Based on how it was shot and edited,it looked like there were two in the cave to me.Another unnecessary edit is shots of Vader's shuttle going back to the Star destroyer...Lucas said he did this because you wondered how Vader got there when you watch the film.I never did...If you pay attention to the film,Vader tells his troopers to bring his shuttle...Case solved...The extended scenes with Slave 1 and the Falcon I can understand but the shuttles scenes are done in what is essentially a fast paced car chase..Lucas cut the Biggs scenes because they interrupted the flow of the opening of New Hope but yet he had no problem putting in Jedi outtakes that are slow and lumbering into a fast paced scene....And did we need to hear Luke scream a recycled scream from one of the other films??....No,I don't think so...Nor do I care about Cloud City being opened up..It was fine as is....Overall,Empire was and still continues to be the flawless cream of the crop of the Star Wars sextet...There was no need for a special edition...."
Theo Robertson,"Jul 20, 2013",7/10,"A conjunction is a word linking two sentences . A couple of examples of a conjunction is "" and "" and "" also "" so when I say THE EMPIRE STRIKES BACK is a good film then I also have to use the conjunction "" but "" in case I suffer an internet disembowelment on the grounds of blasphemy or heresyTwo things the film does well is spectacle and character interaction . The film gets off to a great start where the rebel forces on the Planet Hoth have to fight a battle against The Imperial Empire who are attacking the base using giant robotic camels . That alone makes it worth seeing and we get some smart liners between Han Solo and Princess lela and we get some smooth patter from Lando who gives a masterclass in how to impress a womanBut ( There's always a conjunction )most of the spectacle is confined to the first half of the film and after that the story concentrates on all the spiritual nonsense involving the force between Yoda and Luke Skywalker . Some people may be surprised that Mark Hamill's career as a movie star didn't take off but one wonders why he was cast in the franchise in the first place since he makes a rather wet unlikely hero rather than the youthful everyman the role is written as . Watching Hamill try and carry his scenes shows how unimpressive he is and how good the rest of the cast are in comparisonTHE EMPIRE STRIKES BACK is a good Summer blockbuster but the brutal truth is that it's no more than that . It was made in an era before CGI dominated spectacular FX driven films at the turn of the century and that alone makes it worth seeing even if the most impressive scenes happen in the first half . But ( There's always a conjunction ) it's ridiculous the film is so highly rated on this site's top 250 movies and at best probably belongs in the lower reaches of the chart"
tjgoalie13,"Oct 28, 2015",10/10,"Star Wars: The Empire Strikes Back is arguably the best Star Wars film ever made, and one of the best films ever made. The film immortalized the already iconic characters that George Lucas created in Star Wars, while making a very dense and entertaining film. The Empire Strikes Back is so great because of the improvements made to Darth Vader, the ambitious tonal change, and the fact that it still contains one of the best twists ever. With enough analysis the most impressive thing about The Empire Strikes Back is how hard it is to find flaws in the film.Darth Vader still stands, and probably always will stand as one of the best villains ever brought to the screen, second on my list only to The Dark Knight's Joker. However, in Vader's first appearance Vader is slightly inconsistent in that he's a temperamental villain often yelling, which isn't nearly as scary as a villain who remains calm. I would contest that the best villains act like they are always in control, whether they are not, it is in The Empire Strikes Back that Vader develops into this villain, while also systematically murdering his failing accomplices. It could be argued that Vader's development helped the tonal change that Empire Strikes Back brought.It's another testament to the villain, when they are so chilling that the tone of the film seemingly dives with them. As Vader develops into the more controlled, systematic villain the tone of the film dives into a darker world. With Star Wars being considered, at least partially, a kids film it seems extremely ambitious of Lucas and Kershner to make a film directed at kids dark, something many filmmakers are unwilling to do today. The dark tone helps accentuate the character development as the characters hit their all time lows, and the film's tone represents that the world isn't always nice.The story for Empire Strikes Back, being the middle film in the trilogy, had the most freedom, and used it accordingly. The story of Empire Strikes back is arguably, the strongest in the series, as the film was one of the earliest to say the bad guy can win, in a giant blockbuster, another very ambitious move. However, the best element of the story is the unpredictable turns it makes, in particular it's iconic twist. The twist remains one of the most famous of all time, for a reason, and the film benefits from it.In the end Empire Strikes Back has the best story in the trilogy, the best character development, is very ambitious, and immortalizes it's iconic villain. On top of all of that it has been copied numerous times over the years, and remains one of the best films ever made. Empire Strikes Back still stands as the embodiment of what makes Star Wars so great."
alene2,"Jun 23, 2020",10/10,"The Empire Strikes Back expands upon the established world of Star Wars without forgetting what made the first movie so amazing. The effects are just as enthralling as they were in Star Wars (if not more so), as shown in the amazing new worlds that Empire introduces (Hoth, Cloud City, Dagobah), and John Williams once again blows us away with a score that is on par with his work in the previous movie.
The story takes us in a different direction than Star Wars, giving the audience a greater insight into the workings of the Empire and Darth Vader's character. Vader's arc culminates in his iconic confrontation with Luke Skywalker at Cloud City, which ends with possibly the greatest twist in movie history.
Empire's story is more mature than its predecessor, and leading actors have matured and greatly improved as well (props to Mark Hamill, who did about half of his scenes with a puppet and still made them believable). The dialogue is sharp, the camera work is clean, and new iconic characters get to shine in this movie. I especially loved when Yoda gave his explanation of what the force is, increasing the audience's understanding without removing any its mysticism.
Overall, this movie expertly balances pretty much every aspect it should. The acting, the visual set pieces, the sound design, the score, and the story all shine, combining to create a masterpiece of a movie.10/10"
cinabro,"Dec 31, 2018",10/10,Star Wars Episode V - The Empire Strikes Back (1980) is the best Star Wars film to date with the best charters a complex story and the greatest effects.
dantruongcn2007,"Mar 11, 2015",9/10,"For the 1977 film, see Star Wars (film). For other uses, see Star Wars (disambiguation). Star Wars is an American epic space opera franchise centered on a film series created by George Lucas. The film series, consisting of two trilogies (and an upcoming third), has spawned an extensive media franchise called the Expanded Universe including books, television series, computer and video games, and comic books. These supplements to the franchise resulted in significant development of the series' fictional universe, keeping the franchise active in the 16- year interim between the two film trilogies. The franchise depicts a galaxy described as ""far, far away"" in the distant past, and commonly portrays Jedi as a representation of good, in conflict with the Sith, their evil counterpart. Their weapon of choice, the lightsaber, is commonly recognized in popular culture. The franchise's story lines contain many themes, with strong influences from philosophy and religion.author: http://www.internetvietnam.net/Have a nice day."
arthur_tafero,"Jan 9, 2023",9/10,"The first three installments of the Star Wars series of films are easily the best three of the entire series; and this film, The Empire Strikes Back, is the best of the top three. If for no other reason, the development and dramatic impact of the Darth Vader character within this film sets it apart from all the others. When Vader utters those famous five words in a battle scene, we remember them for the rest of our lives. The intensity of this film is greater than the first or third one (and far more than the latter entries). Not one, but a trio of characters, are fleshed out in this film more than in any other Star Wars entry. Obiwan, Luke, and Vader all have great character development. The music is outstanding, the cinematography is outrageously good, and the script is more sophisticated than the first entry. Don't miss the best of the Stars Wars films.What idiots thought that Pulp Fiction or Fight Club were better films than this one? There are probably 99 out of 100 people who think this film is better."
Rise2Glory,"Sep 25, 2001",6/10,I really had a hard time with this one.  I though it was slightly better than A New Hope but not enough to give it a better grade.  The character development really goes into over drive in this instalment of the series. I loved the journey into their lives.  I could only imagine the shock of the Star Wars fans when they found out the truth about Luke's past.Grade...6
lblbannialator,"Nov 26, 2019",3/10,"After a strong start at the Battle of Hoth, the entire movie takes a turn to extremely boring.Say what you will about the Prequels, at least they had highly climactic battles to keep anybody invested the whole way through."
WatchInMyMovies,"Sep 19, 2022",10/10,"When the movie first came out in 1980, fans and critics weren't a big fan over the films more mature tones compared to Star Wars (1977). But since then, critics and fans, including i, have redeemed the movie as the best Star Wars movie, and one of my favorite, sci-fi, and sequel movies, and one of my personal favorites. It is alongside with Terminator 2: Judgment Day and Aliens (1986), one of the greatest sequels of all time. The movie looks better than most CGI-Hollywood films today, and this was made in 1980!, and was made entirely without CGI. The movie stars Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams, Anthony Daniels, David Prowse, Kenny Baker, Peter Mayhew, and Frank Oz. 10/10, totally recommend it, to every movie fan."
apstylianou,"Dec 3, 2015",10/10,"The Empire Strikes Back is the most suspenseful, well-paced and most emotional entry of the Star Wars saga. It's the greatest of movie sequels and as far as it goes, it is everything a sequel to a great movie is supposed to be: a darker tone, more development with the characters, universe expanding with some new and greater additions and features.The perfect adventure telling story that continues from where it left off from and delved deeper into the characters we all know and love today and introduced bigger places in the galaxy far far away that George Lucas originally introduced to us. The action is stunning, the visuals still look ground-breaking today. Empire overall, is just the best movie sequel ever and I don't know if I can call it the best of the original trilogy because its a tough choice between the three of them, to me.But I still love The Empire Strikes Back so 10/10."
paul_m_haakonsen,"Dec 31, 2015",10/10,"In many ways ""Star Wars: Episode V - The Empire Strikes Back"" is the best and most outstanding of all the movies in the ""Star Wars"" franchise. There is just something epic and very impressive about the story and presentation of the movie.The entire battle of Hoth has left a very lasting impression on me and it captures the struggle of the Rebellion against the Empire very well, and it is filmed in such a manner that it feels like you are right there on the snow-clad battlefield yourself.It really is unnecessary to say how well the cast performed in the movie. But once again, all actors and actresses did prove how perfectly cast they were in this original trilogy.The storyline in ""Star Wars: Episode V - The Empire Strikes Back"" is very entertaining from start to end, and it has many different aspects and layers to it. And there really is something for everyone to be had in episode five of the ""Star Wars"" saga.Whether you are a fan of ""Star Wars"" or not then ""Star Wars: Episode V - The Empire Strikes Back"" is a movie that you just can't miss out on. And it is a movie that everyone is or should be familiar with."
jjlawler-98324,"Nov 17, 2019",10/10,"Another genius episode by George Lucas. Fantastic story, f/x and cimedy. This has it all.Maybe the best of them all."
adamjohns-42575,"May 26, 2023",10/10,"Star Wars: The Empire Strikes Back (1980) -Before I start the review of this film I will state that I do love it, because I love all of the Star Wars universe, especially the original trilogy, but also because it was a really well made film and it was delivered excellently in the same way as the first.I may ramble and reminisce a bit too much at times, not there should be some sort of point to it and actually that's the affect that these films have on a lot of people.This film didn't fall in to the usual trap of a sequel, with repetition and pointless continuation just for the sake of making money. It had some great moments, including laughs, action, space fighting, romance, the whole lot and with an original plot that continued the story because it needed to.I wouldn't have liked to have turned up to it without having seen 'Star Wars' (1977) beforehand and if you have to finish things off due to some sort of O. C. D., like I do, you will need to watch the next one, 'Star Wars: Return Of The Jedi' (1983) too, because this one ends on a cliffhanger.It works as Episode ""V"" of the original 3 (V, IV & VI - Ask George) and of the larger nonet that it became with the release of the Prequel Trilogy (1999/2002/2005?) and the more recent Sequels (2015/2017/2019) too and many regard it very highly on its own, but it certainly couldn't have been released or have been so successful without Episode IV, because I needed to know where they came from, who Ben was, why Luke had magic powers and so on.With that aside, I think that I mostly tend to appreciate this film, because I only remember seeing ""IV"" and ""VI"" on TV as a child, with maybe a few clips of this one, until my parents finally got a Video Cassette Player and of course the all important Cassettes to go with it, which came quite a bit later due to these highly popular productions actually being quite expensive back then.As a result I probably haven't seen this one as often as the other two, but feel a nostalgia based on a clearer teenage mind watching it almost new, as opposed to a 7 year old's memories of cute Teddy Bears (Ewoks) for instance.The story and the character development was great, because it meant that there was more of the universe that I already loved and I got to know my favourites better, whilst other great personalities like Lando Calrissian (Billy Dee Williams) and Yoda (Frank Oz) were introduced.""Empire"" actually had some of the better jokes, a great story and many of the classic moments that have since been turned in to memes. Harrison Ford looked mighty fine as Han Solo too.The update of the film, when it was digitally remastered, added some beautiful colours to places like Cloud City and clarity for the rest of the film. I also finally got to see more clearly what it was that attacked Luke at the beginning of the film, which, fun fact, was written in because of a car accident that he had in between recording, which left his face quite hideously disfigured.I also thought that they had realised that Harry had given them a lot more than they had expected in the first film and they seemed to have decided to expand his role in this one to make him more than just a roguish taxi driver. They later did the same, quite cleverly, with Poe (Oscar Isaac) and Finn (John Boyega) in the sequel films, because although the Jedi bit is great, the films have always relied on these additional characters to keep the action going in other ways while the young Padawan gets trained or has extended laser sword fights.The brilliance of this instalment was also added to by yet another superb soundtrack provided by John Williams, who managed to almost completely create something new, on top of the existing themes, but without it being far far away from the general style of sound already used.As far as I'm concerned, you can't go wrong with any of the Star Wars films (Skip 'The Last Jedi' - 2017), because they contain so much heart and a vast knowledge of the film history that had been collated in George Lucas' mind while he grew up. That was obvious with nods to many of the other great epic western, medieval, sci-fi and war films and tales that went before and of course the polish he delivered with each of the films in this series, not to forget the brilliance that came from his own imagination and the superb supporting special effects created by the ILM (Industrial Light & Magic) studios.I look at other films from the late 70's and early 80's and wonder why they didn't put as much in to it as the people that made this original trilogy, because it obviously worked if you want to create something that lasted.962.22/1000."
ladye316,"Oct 2, 1998",10/10,"I love this movie dearly.  We find out Darth Vader is Luke's father, Han and Leia get together, and Boba Fett makes his appearance.  Let's not forget the wonderful Cloud City, Bespin, is first shown."
