user,date,rating,content
cmoitze,"Jan 3, 2011",9/10,"Shutter Island is a breath of fresh air. An Intelligent and thought provoking film, that had my attention from beginning to end. Leonardo Dicaprio is on top form here, turning in a very credible performance as the troubled lead character.Wonderful musical score and atmospheric sets make this film extremely entertaining. The movie has a surprising ending that will make you ponder exactly what did happen.Some nice subtexts flowing through the film which will leave the viewer with questions to ponder and reflect on, long after the movie has finished.In summary, this movie can be recommended as a thinking mans horror film. Entertaining for sure, but with a depth and gravitas so often lacking in the horror genre."
VO1D_Reviews,"Apr 10, 2023",9/10,"After watching 'shutter island' all I could say is wow! The twists and turns of this incredible detective movie are amazing and I'm sure it's a movie you can watch twice, and see it differently both times. The end left my jaw hanging in surprise and it's the first movie or TV show to ever make me do that! I applaud the main character as the wide range of emotions shown are incredible! The movie creates a sense of eeriness throughout and kept me on the edge of my seat! The tension and eeriness created are just fantastic and really immersed me into how the characters were feeling. Overall you should definitely watch 'shutter island' and I promise you, you won't regret it."
e5312,"Jan 15, 2012",9/10,"I got myself to watch this movie since a lot of people kept saying how much better this was than Inception. It's hard to compare the two movies, since they both do amazing at their own kind. I'm a true fan of Inception, but the great psychological content made this film absolutely unforgettable to me.Just to start with, we're in 1954, on an isolated island where an asylum for the criminally insane takes place (in other words, they have put some of my very favorite subjects together, nice). Teddy Daniels (Leonardo DiCaprio) visits the island on the purpose of investigating the disappearance of one of their patients (or as he calls them ""prisoners""), but from the very beginning he knows that something is wrong with the place. As the events go on, there are more and more weird things happening, and all together with Teddy's tragic memories as a war hero and from his personal life, he's starting to see hallucinations and feeling worse about the whole situation. Time passing by, he seems to be losing his sense of reality, and becomes more and more aware of that there's something the staff of the mental hospital won't tell him. He continues on with his investigation, but there are dark things awaiting him to find out. One question which is up during the whole movie: is there really conspiracy, or is the reason of the unreasonable oddity something more obvious, which he can't see through the veil of his past blinding him? The atmosphere of the movie is magnificent, and the acting was great as well. I'm not one big fan of DiCaprio, but I must admit that he did an amazing job in this movie, probably the most amazing act of his I have seen so far. The movie had its scary moments, and it was really exciting so it's nearly impossible to get bored of.I recommend Shutter Island to everyone who likes films that makes the audience think after watching them, or even read a couple of film analysis to fully understand what they have seen. In short, a beautiful masterpiece of modern cinema."
FeastMode,"Jun 24, 2019",7/10,Kinda dragged but very good story with good emotion. awesome acting and some unique scenes (about 2 viewings)
tha_mongoose,"May 24, 2010",10/10,"Scorsese's genial work needs no introduction. Every full-feature film he has made in the last twelve odd years has been brilliant in some way or other. Shutter Island, his latest installment, is an instant classic. Having read a few reviews that chastised the film this reviewer feels the need to give the work the praise it deserves.Set in the 1950's, an age when, regarding attire, people dressed in much more stylish fashion than we do nowadays, Shutter Island pits the viewer with the usual trench-coats, police uniforms with flappy raincoats, tweed suits, hats, flowery female dresses and the rest that have now gone out of wear. Another aspect that brings the 50's back to life is the automobiles – we also get a shot of such a vehicle in Shutter Island.But the visual experience we are treated to with this movie does not end with the car and wardrobe, or the beautiful asphalt buildings of the penitentiary. The Island itself is worthy of mention. It possesses an air of insanity that is prescient from the very beginning, when the viewer's ear is invaded with overtly melodramatic insertions as the camera approaches the Island and DiCaprio and Ruffalo are arriving. Soon enough, however, we will begin to comprehend the significance of these details.Shutter Island is in much reminiscent of Hitchcock's work. While the movie is not set in black-and-white, it is more Noir than many Noirs were in their heyday. Not only does the music fit in with this assertion; as well as the shots of the cliffs and island, and of the surrounding water; but the progression of the story, that goes from mysterious to incomprehensible soon enough, transcending the real and reaching hallucinatory plains, aids in creating a masterpiece of an ethereal, ephemeral thriller.To be sure, such an ambitious project would not have been feasible had the director not only been intimately involved with Hitchcock's and other master thriller-makers' work but also without the aid of a stellar set of actors. DiCaprio, Ruffalo, Kingsley, the incomparable Sydow, as well as the female cast all stand tall and play their parts to full effect. This could be one of the trickiest parts DiCaprio has approached in his whole career, and he has succeeded. It is a pleasure to appreciate the development he has undertaken since his frail days in 1999's Titanic.In summary: screaming Hitchcock, Shutter Island is an assault on the senses, an epic psychological journey into the most elusive, extreme confines of the mind. It deserves a place among the best such films being made in recent years. 10/10"
benjameshodges,"Mar 16, 2012",7/10,"Opening with some rather amateur special effects to create a ferry trip was an unusually, off-putting experience, especially from the likes of Scorsese. But as 'Shutter Island' progressed, I was soon immersed into the mystery of the missing suspect.Leonardo Dicaprio played an engrossing detective with an unbridled drive and determination that often clouded his judgement, but with the reluctance of Mark Ruffalo was kept sensible.The first half never dragged as it introduced new and interesting characters that added to the curiosity of the island which was also helped with typically Gothic set design.Unfortunately the second half became slow and confusing with an unambitious push towards the disappointing and predictable ending.I would have preferred to watch the first half of the film, stopped it and left the ending as a mystery for my imagination."
parker1177,"Apr 4, 2010",N/A,"For probably the first time, I was very excited about a Scorsese film. I have been left cold by nearly every film I've seen of his, either due to subject matters that I just cannot bring myself to care about or I'm generally unimpressed by the film. There are exceptions of course as Gangs of New York was flawed but very powerful and The Last Temptation of Christ is a masterpiece, but despite a blip here and there over the years, Scorsese generally makes films that don't speak to me.Well, with Shutter Island he had me. I have a weak spot for psychological thrillers set in historical asylums. I gravitate towards these films, and when they work, they quickly find their places among my favorites. I found myself comparing the trailers for Shutter Island with Brad Anderson's Session 9 and the detective films of Kiyoshi Kurosawa (i.e. Cure, Retribution). i assumed that Martin Scorsese was influenced by the amazing atmosphere of the Japanese detective thrillers and was making his own. If Shutter Island hails from those influences, it doesn't succeed in duplicating the tone or attention to setting. Sadly, Shutter Island instead tries to be a M. Night Shyamalan film without the tension and unlike, Shyamalan, Scorsese gives away the twist immediately. Calling Shutter Island a disappointment is an understatement.Stop reading now if you want to avoid spoilers, because I'm about to give away everything.My biggest issue with Shutter Island is that nothing holds together and the more I think about it, the more annoyed I get. I hate movies that depend upon a big reveal at the end that finally explains everything. The biggest problem is that they almost never hold up to repeat viewings. Well, if Shutter Island had worked up until the lame and blatantly obvious reveal that Teddy Daniels is criminally insane, then I'd just be annoyed with it in the way that I am at the filmography of Shymalan, i.e. I was entertained the first time, but it completely falls apart with any scrutiny . If one could say the same for Shutter Island, it was be a complement.The problem is that the whole premise of Shutter Island is completely retarded. I realized to my disappointment very early on that Teddy Daniels (Leonardo DiCaprio) was not on the island to reveal a conspiracy, but as a patient. But are we really supposed to buy this plot? Would a mental hospital allow a delusional patient to wander about their facility for a few days playing detective in order to determine if he can be cured? Shutter Island's biggest failure is that it didn't make a lick of narrative sense. I enjoyed some of the dream sequences, but again, they allowed the truth of Teddy Daniels' crime to be so obvious as to made the last 30 minutes of the movie unnecessary for anyone who was awake during the first half-hour. In fact, the second half of the movie bludgeons you with Teddy's actual story, which was evident from the not so subtle clues throughout.However, there was one completely unforgettable part of the reveal. The moment that Dr. Cawley (Sir. Ben Kingsley) brings out the visual aids to show Teddy that all of the names in his conspiracy plot are anagrams, was the best bit of unintentional comedy that I've seen all year. But then, what could have been a downright cool detective thriller investigating the very horrific practices that happened in asylums during the first half of the 20th century, we get another movie with a non-nonsensical plot that is simply explained by the protagonist being insane. Yawn. My advice is to watch Quills, Session 9, or The American Experience: The Lobotomist for some intense, horrifying stories of mental institutions."
tburke85,"Jun 12, 2010",8/10,"Shutter Island is an excellent suspenseful thriller with some flaws which I'll get into later but the good more than outweighs that bad in this one. Director Martin Scorsese is admirable in making Shutter Island giving audiences nearly everything they could expect or want from one of these films. Leonard DiCaprio is great as always as Teddy Daniels a US Marshal on route to a remote island for the criminally insane to investigate the disappearance of a murderess who somehow escaped from her locked hospital room. Or as Ben Kingsley's mysterious head Dr. Crawley explains; ""We don't know how she got out of her room. It's as if she evaporated straight through the walls."" Leonardo DiCaprio brings an intensity to the role (like in Blood Diamond and The Deaprted to name a couple) and at times vulnerability. He continues to show audiences and critics his talent as an actor. This film is no different. Well done. The rest of the talented cast including Mark Ruffalo, Ben Kingsley, Michelle Williams, Emily Mortimer, and Max von Sydow in a small role are effective as the supporting characters in their limited screen time. Particia Clarkson, Elias Kosteas, John Carroll Lynch, Ted Levine, and Jackie Earl Haely are also very good in their brief extended appearances since most of the story's focus is on DiCaprio which isn't necessarily a bad thing. Shutter Island turned out to be much better than expected. It has an interesting story, suspense, an eerie mood, and atmosphere with strong performances from the cast. The movie also has some nice twists and surprises. One I sort of did suspect and others I found surprising to say the least. So it's better to avoid spoilers and watch this film without knowing too much about the plot for you to truly enjoy Shutter Island. I found this film to be much better than others who disguise themselves as suspense thrillers (The Grudge, The Happening, and Shutter to name a few). I enjoyed that Scorsese didn't heavily rely on CG except for some and instead used for the most part realistic locations and atmosphere to create the suspense. The location they chose for the island was a perfect setting for this story to take place and it added a lot to the movie. The flashback sequences of Teddy's time in World War 2 were an interesting touch that give us some insight into his traumatic past which continues to plague him while on the island. The pace of the movie was a little slow in the beginning before the suspense really started to kick into high gear but overall I can't think of all that much I didn't like about this film. Sure it might have some tiny flaws including a surprise I sort of saw coming but I thought Scorsese still did a good job with the execution of the twist none the less. In some ways Shutter Island reminded me a bit of the Shining because both films used actual locations, surreal images, and atmosphere to create suspense build up instead of relying on CGI. I was impressed with this movie and I plan to watch it again sometime because second viewings I think are needed to fully understand the story so it makes sense. Not that the story itself is very complicated but I believe Shutter Island's worth watching a second time even with a 138 minute running time because the film is that good despite it's few flaws. If you're in the mood for a suspenseful thriller or you're a fan of the genre, you can't go wrong with Shutter Island. It has an intricate story, suspense, twists, surprises, and solid performances by the cast (especially DiCaprio, Ruffalo, and Kingsley) who make this thriller worth the time to watch."
jread-5,"Jun 18, 2010",10/10,"A few random observations that don't really add up to a theory of the movie:Some odd clues in the movie: 1. Dachau was liberated in the Spring of 1945, not the Winter. 2. Dachau is a town near Munich, so the weather was warm in Spring. 3. The sign ""Arbeit Macht Frei"" was over the entrance to Auschwitz in Poland, not Dachau. 4. Auschwitz was liberated by the Soviet army in January, 1945, so it would have been cold, as shown in the movie. 5. The guards at Dachau were not executed by U.S. troops. Who knows what happened at Auschwitz? 6. Why does Teddy speak German so well? 7. Dr. Naehrung's name means ""nourishment"" in German.According to Ebert, much of the flavor of Film Noir was a depiction of the PTSD suffered by G.I.s in WWII.It is well known that the U.S. military conducted very dubious research during the 50s into the use of drugs to affect behavior.Is this the Dark Side of ""Men Who Stare at Goats""?"
alexsnower,"Jun 26, 2021",7/10,"I am very confused on why exactly this has an 8.2/10 but whatever. Don't get me wrong this is a decent film. DiCaprio phones it in a little which sucks especially compared to Mark Ruffalo's overacting. Ben Kingsley does a great job though. Same with Max Von Syndrow who played the German doctor. He was clearly inspired by Casper Gutman in the 1941 noir ""The Maltese Falcon"" starring Humphrey Bogart and directed by John Huston. Just listen to the way he talks. ""My sir, you have excellent defensive mechanisms"" compared to Gutman's ""My sir, you are a most headstrong individual."" As far as neo-noirs go, their are many better ones. However, I would probably recommend Shutter Island."
akg1249,"Jun 17, 2019",6/10,"At the end of this movie, there are going to be only two kinds of audience: one, which will feel cheated because it watched in incredulity as one of the characters in the film shamelessly reveals the mystery flat out within the first 10 minutes, as if the director, sick with fear that the audience would feel betrayed, couldn't help himself; the second kind which would not notice the above and go on to watch the entire flick trying to assemble and reassemble the puzzle pieces, only to let out a groan in self-disgust for not having paid enough attention in the beginning.Whether you like this movie or not will depend on which of the above two categories you fall in. I watched this movie with my nephew. As the suspense was revealed, we both looked at each other and uttered almost together, ""What the hell...!?"" Movie itself is not so bad and has some decent performances and atmosphere, but it will all be meaningless if you are the first kind of audience."
smid-exe,"Mar 26, 2010",9/10,"If you read why some people don't like this movie, it's often because of the twist - the predictable, foreseeable twist.To those critics I can only say that this movie doesn't even need to have a twist.Shutter Island builds up a surrealistic, dream-woven, poetic atmosphere. Since the whole story is imaginary and spins around and around in a single mind, having a twist means nothing else but coming back to our point of departure.So, to some, this movie has a twist. To others, it hasn't. It's relative. But that's not the point.Why are you looking for a twist anyway - what actually are you looking for? I don't get it. You never watch movies twice? You never read a story twice?Shutter Island is a very good movie because it works like a poem."
christian-mcleer,"Feb 19, 2010",9/10,"First off, if you are a fan of Scorsese' previous films (Taxi Driver, Goodfellas, The Departed), you need to know that Shutter Island is a whole new style for this director.Shutter Island is a psychological thriller, starring Leonardo De Caprio as Teddy Daniels, that attacks our fears on an entire new level. The overall dark tone and bleak state of mind we are in builds and builds, never letting go through out the movies entirety. The film is thrilling, captivating, and most importantly, extremely entertaining. I was not once asking myself when the film was going to be over and found myself so engaged in the story that, at times, was unaware I was even watching a film, but that I was living it.Some have complained that they are dissatisfied with the ending and saw it coming from miles away. Yes, you may think you know where it is going, that you anticipated the right turn when in arrived, but no one will be expecting the sudden left turn it makes in the films conclusion.While Shutter Island was made by a true master of the film trade, one thing you will find unpleasantly delightful, is the director's ability to genuinely creep you out in several terrifying scenes. The film doesn't rely on loud bags in the silence (although a few do occur, and will make you jump) but more on dark imagery and even darker dialogue that never lets up and brings the tension to a painfully disturbing level. This one will not escape your thoughts so easily.The only major flaw I found in the film was within the ending. Not to say it wasn't terrifying or original, but the mystery revealed, in my opinion, is one that has become quite overplayed and generic in recent years. That being said, Scorsese adds his usual twist and craft to it, dressing it up in an entirely new way.I found Shutter Island to be a fantastic film and encourage everyone to go see it. Ol' Marty hasn't lost his touch as a truly talented film maker and seeing this film puts you in store for a great ride."
mike-adly5,"May 23, 2010",9/10,"Shutter Island..A journey from darkness to revelation.Highly anticipated through the vibe of Here's-another-Scorsese-DiCaprio- collaboration, Shutter Island delivers what's expected and more. It is an acting-directing masterpiece that won't fail most of its viewers. Set in 1954, this is a story of Teddy Daniels (DiCaprio), US marshal, who's called for a special investigation of the disappearance of a psychiatric patient from an island based asylum for the criminally insane. As Teddy steps foot into grim Ashecliffe, he's disturbed by the looks of the patients on the outer grounds of the hospital, but he has no idea that what he's about to encounter is out of his wildest expectations.Based on a novel with the same name by Dennis Lehane, writer of ""Gone Baby Gone"" and ""Mystic River"", this story needed a great ensemble of actors lead by none other than legendary director Martin Scorsese to live up to its viewers expectations, and luckily it did. Scorsese had also chosen his all time buddy Film Editor and 3 time Academy Award winner Thelma Schoonmaker, the lady behind editing movies like ""Gangs of New York"", ""The Departed"" and ""The Aviator"", to become his editing mastermind. I say, since Marty chose to employ flashbacks, visions and short intervening scenes to help reach the dramatic climax of the story, he needed the helping hand of such a remarkable editor.In this picture, not only is your mind captivated by the thrill of the story, but also your senses by its absorbing setup and its powerful score. Throughout the movie, you can tell that a great effort has been exerted in the art direction especially in scenes of Teddy's dreams, visions and flashbacks. And it's all only backed up by a brilliant choice of music that serves achieving no less than the desired emotional state of the audience.And just as if you aren't satisfied with brilliant acting of DiCaprio, Ruffalo and Kingsley, Martin Scorsese presents a triple serving of spectacular short appearances by Emily Mortimer, Patricia Clarkson and Jackie Earle Haley. Each with a story of their own, they not only deliver dazzling performances that may very well earn them supporting role nominations, but they also push the story forward toward its ultimate revelation.In Short, apart from a rather limited hype of negative criticism towards the similarities of the story and an old silent film called The Cabinet of Dr. Caligari, Shutter Island has had a great reception worldwide and had been very well appreciated by the book readers and those who just saw the movie. I say if a movie is the highest grossing and the most financially successful in Martin Scorsese's career, you should see it if you haven't already."
ahmed_joey_10,"Mar 11, 2010",10/10,"I went today to see 'Shutter Island' with so many reasons and worries that would make me hate it, cause first of all I've read the novel (one of the best novels I've ever read) and I've never seen a movie before that was better than the novel it's based on and also due to some of the bad reviews this movie has got..but I have to thank God that I was wrong!! Every element of Shutter Island was top notch...Leo does it again and shows to everyone who questions his talent how brilliant he is by his performance as Teddy Daniels. Ben Kingsley, Mark Ruffalo and Michelle Williams all gave superb supporting performances too. Cinematography and Lights had a major role in keeping the atmosphere of the movie as mysterious and uncomfortable as possible, it made you feel what Teddy Daniels is going through..and finally, the direction. Mr. Martin Scorsese, the king of masterpieces, gives us again another masterpiece of his. It's not only that he knows how to control all of the cinematic equipment he's got the way he wants, but he also puts the viewer's mind exactly where he wants..Through his image, this plot had more depth, more passion, more subtlety and much much more tension that made this movie literally surpass it's novel by all means..I read some reviews that complained about the predictability of the movie, which I didn't feel while watching it, but even if it is a predictable movie, this won't lessen anything from it's value..you can watch it for it's great performances, character development, the mysterious and tension filled atmosphere, the well thought and written dialog and an original score that helped keeping the tension for two and a half hours. All in all, an unforgettable experience and a must see thriller, from an all star cast and the best director out there."
ferguson-6,"Feb 20, 2010",8/10,"Greetings again from the darkness. Ahh yes, the psychological thriller is my favorite movie genre. Not sure what that says about me. There are so few good ones, at least since Alfred Hitchcock passed on. Director Martin Scorsese often includes some psychological warfare in his films, but with ""Shutter Island"", he leaps feet first into the world of the criminally insane.This is a very difficult film to comment on because it is crucial that the viewer watch with a clean slate ... in other words, don't let someone toss out some spoilers if you plan to see the film. All I will say regarding the story is that it's fun to watch and my brain was working non-stop the whole time (that's a good thing!). Scorcese uses many different camera angles, close-ups and bright red to go with the island storm. The film has some of the style of his Cape Fear, but even more darkness to the story, as here, EVERY character is a bit off center.Scorsese has, as usual, assembled an excellent cast. Leonardo DiCaprio takes the lead as Teddy. His partner is played by Mark Ruffalo and they ""investigate"" the disappearance of a patient from Shutter Island - a treatment center for the criminally insane. This is no vacation island and at the center is a civil war fort that houses the worst of the worst. The creepy place is run by Ben Kingsley and Max von Sydow, who could both make afternoon English Tea seem downright ominous.The cast is so strong that Emily Mortimer and Patricia Clarkson are basically limited to one scene each and Jackie Earle Haley continues his resurgence with a wicked one on one scene with Leo. Michelle Williams makes her appearances via flashbacks, visions and sweaty, late night dreams. By the end of the film, her ugly yellow dress was itself a frightening prop.To cap off the mental and emotional turmoil, Scorsese adds an unusual score that at first seems overbearing at odd times, but later reveals itself to have been ""right"" all along. My favorite shot of the film is at the very beginning when the ferry first breaks through the fog. Funny enough, it was ME in a fog for the next 2 hours!"
Juan-in-South-FL,"Sep 3, 2021",6/10,"This is a major Scorsese so it's worth seeing but fails to cohere fully, which could be ascribed to the very large cast and complicated plot. I am still trying to find out who played 'Dr. Sheehan' but If I ever do, it probably won't help sort out the whole film. However, DiCaprio is stalwart, as the film needs him to be, and there is an abundance of filmic pleasures."
evanston_dad,"Jul 28, 2010",6/10,"Martin Scorsese's Gothic thriller works overtime to wring chills from its creepy setting (an institution for the criminally insane) and mysterious plot twists. But despite, or maybe because of, all of the obvious and heavy-handed directorial flourishes (moody film noir lighting, constant rain and thunder, a screechy score that announces every emotion you should be feeling before you're allowed to feel it), the film is surprisingly unengaging and, even more surprisingly given its stylish director, fairly pedestrian.Leonardo DiCaprio plays a federal marshal who travels with his partner (Mark Ruffalo) to the eponymous island to investigate the disappearance of an inmate. They butt up against uncooperative administrators (Ben Kingsley, Max von Sydow) and uncover a possible conspiracy that involves inmates being used in mind-control experiments similar to the ones inflicted by the Nazis on concentration-camp Jews. Throughout, we're treated to dream-like flashbacks in which we learn things about DiCaprio's past and help us understand the personal vendettas driving his behavior. Everything builds to a surprise plot twist that's meant no doubt to make us question everything we've watched up to that point in the film but which frankly didn't come as that much of a surprise.The film is chock-full of recognizable faces in brief cameos: Michelle Williams, Jackie Earle Haley, Elias Koteas, Emily Mortimer, Ted Levine and most notably Patricia Clarkson. But despite the film's high production values and A-list cast, it's hard to believe that someone as talented and capable as Martin Scorsese made this. It's not a bad movie, but it's an awfully mediocre one. There's a reason a film by such a high-profile director was dumped in theatres in the dead of winter.Grade: B"
moonspinner55,"Mar 15, 2011",5/10,"Once director Martin Scorsese attained widespread acceptance from moviegoers (and mainstream critics) with the commercial success of ""Cape Fear"" in 1991, he quickly turned into a 'blockbuster' filmmaker, one who had his pick of top-rank collaborators. The Scorsese name became a brand--like Spielberg's--however, the movies he has chosen to work on since do not always echo the interests of the young, raw Scorsese. With ""Shutter Island"", an adaptation of the novel by Dennis Lehane, the stamp of Scorsese becomes interchangeable with that of Shyamalan, De Palma, Polanski...even the ghost of Stanley Kubrick, whose ""The Shining"" seems to be the inspirational starting point for this thin, shuddery yarn. Leonard DiCaprio plays a US Federal Marshal in 1954 investigating the disappearance of a female mental patient from a locked-down asylum in the Boston Harbor. Elements of other films keep turning up in Laeta Kalogridis' mediocre script, which incorporates (at various intervals) concentration camp detail with a triple homicide that is both exploitative and distasteful. The large cast is solid; for the most part, Scorsese has retained his uncanny ability to bring out the best in his actors, though I'm not sure how deeply DiCaprio is feeling his role. The star's frequent scowl doesn't reveal anything but a petulant nature which, when coupled with his youthful appearance, doesn't lend much conviction to a character who is alternately a soldier, a family man, and a government employee. DiCaprio is making a career out of seeming miscast and, since this entire house-of-cards plot rests on his shoulders, the denouement isn't the heartbreaker it should have been. The picture is vividly atmospheric and features excellent technical detail, yet it is a glum undertaking burdened with overwrought profanities ill-suited to the era. This is what Martin Scorsese wants to bide his time with? ** from ****"
freemantle_uk,"Mar 17, 2010",9/10,"Martin Scorsese has proved time and again that he is one of the greatest film makers ever to have lived, with even his not so good film are still better then most of the films that come out. After winning his long awaited Oscar for The Departed Scorsese took his time before delivering us Shutter Island.Set in 1954, U.S. Marshal Teddy Daniels (Leonardo DiCaprio) and his new partner Chuck Aule (Mark Ruffalo) are assigned a case to go to a mental institute on Shutter Island, off the coast of Boston. A patient, Rachel Solando (Emily Mortimer) had escaped from her cell and it's clear that there was no way she could have done it alone. Teddy starts to suffer dreams and flashbacks involving when he helped liberate a concentration camp in Germany, and messages from his dead wife Dolores (Michelle Williams), offering him guidance. Whilst investigating Teddy becomes paranoid, believing there is a wider conspiracy, with patients being coached, and that the leading psychiatrists Dr. Cawley (Ben Kingsley) and Dr. Naehring (Max von Sydow) were conducting experiments on the patients and that Teddy's arrival on the island was a trap. Teddy also plans to find the man who torched his apartment building where his wife died. He too was an inmate on the island.Scorsese shows once again his skill behind the camera, giving the audience a stylist, neo-noir story with a very eerie atmosphere throughout. He keeps the mystery going in this fast paced film. He tells a very compelling thriller with good horror moments in what must have been a complex novel. It is stylist, but also has a lot of substance. He give justice to Laeta Kalogridis' screenplay.Once again Scorsese turns to Leonardo DiCaprio for the lead role and DiCaprio gives one on his best performances, and a very mature performance as the guilt ridden officer. He has proved like Brad Pitt that he is more then just a pretty boy but also a very talented actor in a long career. Ben Kingsley has finally performed in film where he can give a more understated performance which he is better at. He offers a sly performance as the main antagonist of the film. Mark Ruffalo is an actor who has made his career in supporting roles, and again he does a good performance as Ted's main ally.Despite all the positives to the film, everything did not add up and by about the two thirds of the way through I guessed the big twist. However, that does not diminish the quality of the film.Shutter Island will easily make my Top 10 for 2010."
pascalruffie,"May 22, 2019",10/10,Awesome ! This movie is clearly one of my favorites :D
horrorreviews123,"Jul 14, 2010",8/10,"Shutter Island is an example of a horror film that doesn't require any distracting action sequences, pointless side-storys, token characters, or useless nudity to draw its audiences in.Shutter Island is Scorsese's psychological horror film. Obviously the star is Leonardo DiCaprio, but the supporting cast stood out as well. There wasn't really a misplaced actor in the entire film. Every character stood out as necessary, as did every particular scene with those characters. The movie moves at a solid pace and doesn't let up from the start.The movies atmosphere starts as the opening scene begins, and doesn't let up until the credits. Shutter Island is a movie that starts out good and doesn't let go. An intriguing storyline and genius film making make Shutter Island a highly recommended film for fans of the genre. It isn't your typical popcorn horror film, as it starts out slow and builds itself without any flashy special effects. This doesn't stop the effectiveness of the movie, as scenes are disturbing and the twists work well"
Pjtaylor-96-138044,"Oct 1, 2017",8/10,"'Shutter Island (2010)' is a film entirely about perspective, and the first time I watched the picture I was so immersed into the perspective of the protagonist - whose point of view is intrinsically inseparable from the narrative and integral to the success of its various reveals - that I was totally swept up and taken along for the ride, made to dance like a marionette to the thriller's tightly-timed and twisty tune. I was completely in sync with DiCaprio's increasingly disheveled detective and experienced all the same emotional beats that he did, ranging from fear and confusion to sadness and even denial. As such, I was captivated and totally on board no matter how outlandish or somewhat confusing certain aspects may have seemed. I've now seen it twice, however, and the second viewing was a very different experience as, while our perspective isn't entirely out of sync with that of the protagonist, the knowledge of what's to come provides a slightly different point of view which transforms even something as simple as a sideways glance into something altogether more monumental. While the second viewing inevitably isn't as impactful as the first (in fact, it exposes a number of issues such as some second act pacing problems), it holds up remarkably well under the scrutiny of examination afforded by the separation of audience and character that occurs once you know the flick's final hand. It's still surprisingly emotionally resonant, too. 8/10."
ngiuphobia,"Apr 9, 2010",9/10,"Bite me for watching it only to fill my Loe-hunger! haha. And...for the fact that Leo paired with Martin Scorsese always made a good movie. Since Gangs of New York to finally set an Oscar in The Departed. Now another psychological thriller, breath-taking journey in an asylum scenes. Leo plays U.S Marshall Teddy Daniels who was in 1954 went to Ashecliff Hospital with his partner, Chuck Aule (Mark Rufallo) to investigate the disappearance of Rachel Solando (Emily Mortimer), a patient who vanished from a locked room. The hospital itself located in a cluster island called Shutter Island. There they meet the head psychiatrist, Dr. John Cawley (Ben Kingsley), who's suspicious enough to make our Marshall suspect him of doing something unusual to patients inside the hospital. Later soon they claimed they've found Rachel, but Teddy insisted they must have hid something else inside the place. So he continue his investigation, along with his strong will to find his wife's killer who was said already sent there, but nothing related to him was ever found in the hospital. Emerges to uncover the conspiracy, along with fear and the urge of finding his wife's killer, bring Teddy to the edge of his sanity itself.At the end, Scorsese rewarded you with a beautiful twist which I already guessed ^^'. But as an adaptation from a famous novel of same title by David Lehane, this movie sure worth to watch. Leo's act, as usual, never failed me. He plays this fragile Marshall even more than just 'very well'. And Mark Rufallo as a sidekick isn't bad at all. In fact, almost all casts played beautifully here. One thing, I admire how Scorsese put the first person point-of-view into a great visual adventure for us. He even successfully made us questioned our own sanity, like it could happen to any of us is many ways. But I think it will be just perfect if he also develop its mysterious surrounding area a lil'bit more, or bringing even greater thrill to our throat by taking a little attention to the doctors and workers around them. But I guess since it is indeed Teddy's own journey to follow, I can take it nicely.In the end, I suggest you to bring extra food as the movie is a bit slow and action-less. You who doesn't like drama or psychological thriller might get bored. But trust me, it's definitely worth the sacrifice. He's Leonardo DiCaprio afterall ^.*"
h-60890,"Feb 2, 2022",10/10,"What a Sophie's choice! To live as a monster or to die as a good man? Huh!It is just so damn true that the reality is so hard to be accepted that some of us cannot help but create a different self or a whole new fantasy to make ourselves feel better, as if the whole incident never happened. Once this kind of avoidance-esque behavior goes to the extreme, one might lose their sanity and live out the terrifying lie despite what everyone else says.Life is a journey where anything could happen at any point. Maybe my friend is right about learning to pick up things real quick and to foresee the trajectory before making any moves. Teddy might also be guilty of not tending his wife before she became a total whack job. Sigh. You can never connect the dots until you look backwards, as Steve Jobs rightly said so.Sybil."
johnbell-667-93818,"Feb 21, 2010",7/10,"This is a very uneven movie: It has a sappy story, and is drawn-out in the telling, and it has sensationalist references to Nazis and the Holocaust; but these references can't be taken too seriously and thus seem exploitative, even though they are possibly important in understanding the main character. But there are some brilliant surrealist scenes and shots in SHUTTER ISLAND. The use of colour was very effective and involving.I'd read the book, so the suspense wasn't as great; the friend I saw it with, who had not read the book, liked the movie better than I did, and thought it was deeper than I did. The acting was good, particularly by Mark Ruffalo, and by actors who have only one scene, among them Patricia Clarkson, Elias Koteas."
taheriitaheriiarian,"Jun 3, 2021",9/10,One of the most underrated dicaprio moviess i ever seen the acting is great and the story telling is decent it kinda reminds me to another masterpiece named the lighthouse.
ated-33034,"Sep 7, 2021",7/10,Keeps you guessing. Sad but thrilling. Leonardo DiCaprio overshadows Mark Ruffalo like a giant iron umbrella.
sotiriannapontika,"Jan 15, 2021",1/10,"I didn't connect with the protagonists, the ending was pointless
A series of meaningless events which didn't add anything to the plot
I think its a really overrated film."
